depreg;mupreg;mesreg;añoreg;diaocu;mesocu;añoocu;depocu;mupocu;edadhom;edadmuj;grethom;gretmuj;nachom;nacmuj;escohom;escomuj;ocupahom;ocupamuj
15.0;1507;9.0;2010.0;17.0;8.0;2010.0;15.0;1507;50.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712.0;9712.0
1.0;0101;9.0;2010.0;11.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0114;9.0;2010.0;4.0;8.0;2010.0;1.0;0114;24.0;22.0;9.0;9.0;320.0;320.0;9.0;4.0;9712.0;9712.0
12.0;1202;9.0;2010.0;16.0;8.0;2010.0;12.0;1201;999.0;999.0;1.0;1.0;320.0;320.0;4.0;9.0;9712.0;9712.0
11.0;1101;9.0;2010.0;12.0;8.0;2010.0;11.0;1101;26.0;24.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;9712.0
1.0;0101;9.0;2010.0;9.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9712.0;9712.0
21.0;2101;9.0;2010.0;5.0;8.0;2010.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;9.0;2010.0;15.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712.0;9712.0
1.0;0101;9.0;2010.0;26.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0901;9.0;2010.0;31.0;8.0;2010.0;9.0;0901;37.0;38.0;2.0;1.0;320.0;320.0;4.0;4.0;9712.0;9712.0
1.0;0101;9.0;2010.0;15.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0114;9.0;2010.0;2.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;9.0;2010.0;24.0;6.0;2010.0;1.0;0101;36.0;28.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;9.0;2010.0;27.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;10.0;2010.0;16.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;10.0;2010.0;6.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
12.0;1220;10.0;2010.0;4.0;8.0;2010.0;12.0;1220;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;10.0;2010.0;13.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;10.0;2010.0;14.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;10.0;2010.0;19.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;840.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0115;10.0;2010.0;18.0;8.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;10.0;2010.0;18.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;10.0;2010.0;31.0;8.0;2010.0;1.0;0108;39.0;999.0;9.0;9.0;320.0;222.0;1.0;9.0;9712.0;9712.0
1.0;0101;11.0;2010.0;30.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0901;11.0;2010.0;15.0;1.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;11.0;2010.0;12.0;3.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
5.0;0506;11.0;2010.0;21.0;10.0;2010.0;10.0;1001;29.0;22.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;9712.0
9.0;0902;11.0;2010.0;26.0;7.0;2010.0;8.0;0801;23.0;21.0;2.0;2.0;320.0;320.0;4.0;9.0;9712.0;9712.0
1.0;0101;11.0;2010.0;4.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;11.0;2010.0;25.0;3.0;2010.0;1.0;0101;27.0;23.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;11.0;2010.0;19.0;10.0;2010.0;1.0;0101;39.0;39.0;2.0;2.0;320.0;320.0;1.0;1.0;9712.0;9712.0
1.0;0101;12.0;2010.0;27.0;10.0;2010.0;1.0;0101;38.0;37.0;9.0;2.0;320.0;320.0;9.0;4.0;9712.0;9712.0
9.0;0901;12.0;2010.0;29.0;6.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;12.0;2010.0;25.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;12.0;2010.0;14.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0115;12.0;2010.0;19.0;8.0;2010.0;1.0;0115;31.0;25.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0901;12.0;2010.0;2.0;11.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
21.0;2101;2.0;2010.0;12.0;1.0;2010.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
17.0;1701;3.0;2010.0;22.0;1.0;2010.0;17.0;1703;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
21.0;2101;3.0;2010.0;3.0;2.0;2010.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;3.0;2010.0;5.0;2.0;2010.0;1.0;0101;999.0;26.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0901;3.0;2010.0;8.0;1.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0901;4.0;2010.0;3.0;3.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0920;4.0;2010.0;24.0;3.0;2010.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
5.0;0501;4.0;2010.0;6.0;4.0;2010.0;5.0;0501;30.0;26.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
12.0;1215;5.0;2010.0;2.0;2.0;2010.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
12.0;1202;5.0;2010.0;26.0;3.0;2010.0;12.0;1201;999.0;999.0;1.0;1.0;320.0;320.0;3.0;3.0;9712.0;9712.0
10.0;1008;5.0;2010.0;14.0;4.0;2010.0;10.0;1008;37.0;32.0;1.0;1.0;320.0;320.0;2.0;2.0;9712.0;9712.0
1.0;0101;6.0;2010.0;12.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0901;6.0;2010.0;10.0;3.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
11.0;1107;6.0;2010.0;12.0;5.0;2010.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0116;6.0;2010.0;21.0;4.0;2010.0;1.0;0101;27.0;24.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0901;6.0;2010.0;28.0;4.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
5.0;0501;6.0;2010.0;4.0;5.0;2010.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
11.0;1108;6.0;2010.0;8.0;6.0;2010.0;11.0;1101;19.0;15.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;6.0;2010.0;28.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;7.0;2010.0;15.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;7.0;2010.0;19.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;7.0;2010.0;11.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;7.0;2010.0;9.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;7.0;2010.0;31.0;5.0;2010.0;1.0;0101;28.0;25.0;2.0;9.0;320.0;320.0;4.0;1.0;9712.0;9712.0
1.0;0101;8.0;2010.0;1.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
10.0;1001;8.0;2010.0;6.0;5.0;2010.0;10.0;1001;26.0;24.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;8.0;2010.0;7.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;8.0;2010.0;31.0;5.0;2010.0;1.0;0101;25.0;22.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;8.0;2010.0;29.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0115;9.0;2010.0;20.0;7.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;9.0;2010.0;19.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;9.0;2010.0;12.0;8.0;2010.0;1.0;0101;33.0;999.0;2.0;9.0;320.0;320.0;3.0;9.0;9712.0;9712.0
1.0;0101;9.0;2010.0;17.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;9712.0
1.0;0115;9.0;2010.0;3.0;8.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;9.0;2010.0;20.0;5.0;2010.0;1.0;0108;28.0;999.0;9.0;9.0;320.0;320.0;4.0;9.0;9712.0;9712.0
1.0;0101;9.0;2010.0;29.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0103;9.0;2010.0;18.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
19.0;1901;10.0;2010.0;13.0;7.0;2010.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0902;10.0;2010.0;23.0;7.0;2010.0;9.0;0901;30.0;28.0;2.0;2.0;320.0;320.0;9.0;4.0;9712.0;9712.0
1.0;0114;10.0;2010.0;15.0;3.0;2010.0;1.0;0108;999.0;31.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0114;10.0;2010.0;29.0;6.0;2010.0;1.0;0114;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;10.0;2010.0;30.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;10.0;2010.0;26.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0115;10.0;2010.0;9.0;7.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
17.0;1701;10.0;2010.0;26.0;8.0;2010.0;17.0;1701;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;10.0;2010.0;23.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0115;10.0;2010.0;20.0;8.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;11.0;2010.0;17.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;11.0;2010.0;7.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;11.0;2010.0;28.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;11.0;2010.0;15.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0901;11.0;2010.0;16.0;6.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;11.0;2010.0;29.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;9712.0
1.0;0101;11.0;2010.0;11.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;11.0;2010.0;23.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;76.0;9.0;9.0;9712.0;9712.0
1.0;0101;12.0;2010.0;17.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;12.0;2010.0;9.0;2.0;2010.0;1.0;0108;28.0;27.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;9712.0
1.0;0108;12.0;2010.0;8.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0115;12.0;2010.0;19.0;11.0;2010.0;1.0;0115;27.0;29.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;9712.0
1.0;0101;12.0;2010.0;23.0;9.0;2010.0;1.0;0101;31.0;999.0;2.0;9.0;320.0;320.0;4.0;9.0;9712.0;9712.0
1.0;0108;12.0;2010.0;21.0;10.0;2010.0;1.0;0101;46.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712.0;9712.0
1.0;0101;1.0;2011.0;4.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712.0;9712.0
5.0;0501;1.0;2011.0;20.0;8.0;2010.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;1.0;2011.0;25.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;1.0;2011.0;2.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
16.0;1601;1.0;2011.0;6.0;8.0;2010.0;16.0;1601;33.0;27.0;2.0;2.0;320.0;320.0;1.0;4.0;9712.0;9712.0
1.0;0101;1.0;2011.0;25.0;3.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;21.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9712.0;9712.0
1.0;0101;2.0;2011.0;26.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;7.0;12.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;13.0;12.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0115;2.0;2011.0;14.0;12.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;23.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;29.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
2.0;0207;2.0;2011.0;10.0;8.0;2010.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;11.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;25.0;3.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;3.0;2011.0;2.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
16.0;1601;3.0;2011.0;7.0;12.0;2010.0;16.0;1601;20.0;19.0;1.0;1.0;320.0;320.0;2.0;2.0;9712.0;9712.0
1.0;0101;3.0;2011.0;11.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
16.0;1601;3.0;2011.0;27.0;12.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0115;5.0;2011.0;4.0;10.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;6.0;2011.0;18.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;6.0;2011.0;7.0;12.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712.0;9712.0
1.0;0101;1.0;2011.0;4.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0920;1.0;2011.0;19.0;11.0;2010.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;1.0;2011.0;25.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0115;1.0;2011.0;27.0;9.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
5.0;0501;1.0;2011.0;19.0;10.0;2010.0;5.0;0501;22.0;28.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;1.0;2011.0;10.0;12.0;2010.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
5.0;0512;1.0;2011.0;28.0;12.0;2010.0;5.0;0512;999.0;31.0;9.0;2.0;320.0;320.0;9.0;4.0;9712.0;9712.0
1.0;0101;1.0;2011.0;11.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;1.0;2011.0;5.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;1.0;2011.0;7.0;10.0;2010.0;1.0;0101;37.0;22.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;9712.0
1.0;0101;1.0;2011.0;24.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;2.0;2011.0;4.0;11.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;8.0;12.0;2010.0;1.0;0101;38.0;43.0;2.0;9.0;320.0;320.0;4.0;1.0;9712.0;9712.0
1.0;0101;2.0;2011.0;16.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;13.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;7.0;12.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
2.0;0207;2.0;2011.0;10.0;8.0;2010.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
2.0;0207;2.0;2011.0;10.0;8.0;2010.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
2.0;0207;2.0;2011.0;10.0;8.0;2010.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;6.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;4.0;11.0;2010.0;1.0;0101;25.0;25.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;9712.0
5.0;0509;3.0;2011.0;6.0;12.0;2010.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;3.0;2011.0;27.0;10.0;2010.0;1.0;0101;24.0;18.0;9.0;2.0;320.0;320.0;1.0;4.0;9712.0;9712.0
1.0;0101;3.0;2011.0;9.0;12.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;3.0;2011.0;10.0;12.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;3.0;2011.0;15.0;2.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0920;3.0;2011.0;30.0;11.0;2010.0;9.0;0920;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;4.0;2011.0;16.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;5.0;2011.0;27.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;5.0;2011.0;11.0;10.0;2010.0;1.0;0101;18.0;18.0;2.0;2.0;320.0;320.0;3.0;3.0;9712.0;9712.0
2.0;0207;6.0;2011.0;10.0;12.0;2010.0;2.0;0207;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;1.0;2011.0;7.0;12.0;2010.0;1.0;0101;38.0;38.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;1.0;2011.0;15.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
22.0;2214;1.0;2011.0;12.0;4.0;2010.0;22.0;2201;999.0;26.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
16.0;1601;1.0;2011.0;27.0;12.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
5.0;0501;2.0;2011.0;13.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;14.0;12.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
16.0;1601;2.0;2011.0;4.0;10.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
17.0;1703;2.0;2011.0;2.0;8.0;2010.0;17.0;1703;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0114;2.0;2011.0;18.0;5.0;2010.0;1.0;0114;999.0;999.0;9.0;9.0;-1.0;-1.0;9.0;1.0;9712.0;9712.0
2.0;0207;2.0;2011.0;10.0;8.0;2010.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;28.0;12.0;2010.0;1.0;0101;31.0;999.0;9.0;9.0;320.0;320.0;4.0;9.0;9712.0;9712.0
7.0;0701;3.0;2011.0;20.0;12.0;2010.0;7.0;0701;31.0;30.0;1.0;1.0;320.0;320.0;9.0;4.0;9712.0;9712.0
1.0;0101;3.0;2011.0;20.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;3.0;2011.0;6.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
19.0;1901;3.0;2011.0;29.0;12.0;2010.0;19.0;1901;36.0;29.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;4.0;2011.0;23.0;8.0;2010.0;1.0;0101;32.0;32.0;9.0;9.0;320.0;320.0;1.0;9.0;9712.0;9712.0
1.0;0101;4.0;2011.0;4.0;8.0;2010.0;1.0;0101;57.0;50.0;2.0;2.0;320.0;320.0;1.0;1.0;9712.0;9712.0
1.0;0101;5.0;2011.0;7.0;12.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;5.0;2011.0;26.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;5.0;2011.0;27.0;12.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;6.0;2011.0;8.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712.0;9712.0
21.0;2101;1.0;2011.0;14.0;12.0;2010.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;1.0;2011.0;9.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;1.0;2011.0;24.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;2.0;2011.0;5.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
5.0;0501;2.0;2011.0;12.0;7.0;2010.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
