DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;AÑOOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PPERHOM;PPERMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
1.0;0101;8.0;2021.0;5.0;8.0;2021.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;71;97
7.0;0701;11.0;2021.0;18.0;10.0;2021.0;7.0;0710;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;71;99
18.0;1801;1.0;2022.0;7.0;7.0;2021.0;18.0;1801;49.0;999.0;4.0;9.0;320.0;320.0;2.0;9.0;71;99
18.0;1805;3.0;2021.0;8.0;2.0;2021.0;18.0;1805;55.0;66.0;4.0;4.0;320.0;320.0;2.0;1.0;71;97
5.0;0505;10.0;2021.0;31.0;5.0;2021.0;5.0;0501;63.0;999.0;4.0;9.0;320.0;320.0;2.0;9.0;71;99
1.0;0101;2.0;2022.0;17.0;12.0;2021.0;2.0;0205;42.0;46.0;4.0;4.0;320.0;320.0;3.0;3.0;71;97
22.0;2202;2.0;2021.0;26.0;1.0;2021.0;21.0;2106;999.0;59.0;9.0;4.0;320.0;320.0;9.0;4.0;71;52
1.0;0101;9.0;2021.0;10.0;9.0;2021.0;1.0;0106;25.0;26.0;4.0;4.0;320.0;320.0;3.0;4.0;71;42
18.0;1801;12.0;2021.0;11.0;10.0;2021.0;18.0;1801;54.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;71;99
1.0;0101;4.0;2021.0;15.0;3.0;2021.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;71;97
9.0;0901;6.0;2021.0;10.0;6.0;2021.0;9.0;0909;34.0;24.0;4.0;4.0;320.0;320.0;1.0;4.0;71;97
12.0;1201;8.0;2021.0;23.0;8.0;2021.0;12.0;1201;42.0;42.0;4.0;4.0;320.0;320.0;2.0;1.0;71;97
1.0;0111;2.0;2021.0;15.0;2.0;2021.0;1.0;0106;46.0;38.0;4.0;4.0;320.0;320.0;2.0;2.0;71;81
1.0;0116;4.0;2021.0;16.0;3.0;2021.0;1.0;0116;46.0;23.0;4.0;4.0;320.0;320.0;2.0;2.0;71;97
1.0;0101;6.0;2021.0;4.0;5.0;2021.0;1.0;0115;36.0;33.0;4.0;4.0;320.0;320.0;2.0;2.0;71;97
1.0;0101;9.0;2021.0;15.0;6.0;2021.0;22.0;2205;67.0;37.0;4.0;4.0;320.0;320.0;2.0;2.0;71;97
9.0;0901;9.0;2021.0;2.0;9.0;2021.0;9.0;0901;29.0;26.0;4.0;4.0;320.0;320.0;2.0;3.0;71;97
1.0;0101;1.0;2022.0;19.0;11.0;2021.0;1.0;0108;29.0;28.0;4.0;4.0;320.0;320.0;2.0;4.0;71;43
6.0;0601;1.0;2022.0;9.0;12.0;2021.0;6.0;0611;44.0;40.0;4.0;4.0;320.0;320.0;2.0;4.0;71;97
9.0;0916;6.0;2021.0;8.0;6.0;2021.0;9.0;0901;29.0;28.0;1.0;1.0;320.0;320.0;2.0;9.0;71;75
12.0;1217;8.0;2021.0;25.0;5.0;2021.0;5.0;0501;40.0;41.0;4.0;9.0;320.0;320.0;2.0;9.0;71;99
12.0;1203;8.0;2021.0;3.0;3.0;2021.0;12.0;1203;22.0;20.0;5.0;9.0;320.0;320.0;3.0;1.0;71;99
1.0;0111;10.0;2021.0;28.0;9.0;2021.0;1.0;0111;49.0;44.0;1.0;9.0;320.0;320.0;3.0;1.0;71;99
19.0;1901;9.0;2021.0;4.0;8.0;2021.0;19.0;1901;36.0;41.0;4.0;4.0;320.0;320.0;3.0;2.0;71;97
4.0;0413;5.0;2021.0;19.0;3.0;2021.0;4.0;0414;24.0;23.0;4.0;4.0;320.0;320.0;3.0;3.0;71;97
17.0;1701;10.0;2021.0;29.0;7.0;2021.0;17.0;1703;60.0;61.0;4.0;4.0;320.0;320.0;3.0;4.0;71;23
2.0;0201;8.0;2021.0;10.0;8.0;2021.0;1.0;0101;28.0;31.0;4.0;4.0;320.0;320.0;3.0;4.0;71;32
21.0;2101;6.0;2022.0;5.0;7.0;2021.0;21.0;2106;30.0;26.0;4.0;4.0;320.0;320.0;3.0;4.0;71;97
12.0;1222;7.0;2021.0;8.0;7.0;2021.0;8.0;0804;40.0;38.0;4.0;1.0;320.0;320.0;4.0;1.0;71;97
1.0;0101;12.0;2021.0;17.0;11.0;2021.0;19.0;1904;52.0;47.0;4.0;4.0;320.0;320.0;4.0;2.0;71;52
1.0;0101;6.0;2021.0;27.0;4.0;2021.0;1.0;0116;46.0;48.0;4.0;4.0;320.0;320.0;4.0;3.0;71;97
17.0;1701;9.0;2021.0;3.0;8.0;2021.0;17.0;1701;35.0;35.0;4.0;4.0;320.0;320.0;4.0;3.0;71;97
1.0;0101;6.0;2021.0;19.0;5.0;2021.0;1.0;0101;53.0;48.0;9.0;4.0;320.0;320.0;4.0;4.0;71;97
1.0;0106;10.0;2021.0;5.0;9.0;2021.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;71;81
19.0;1902;8.0;2021.0;1.0;7.0;2021.0;10.0;1001;37.0;33.0;9.0;9.0;340.0;320.0;9.0;9.0;71;97
1.0;0101;8.0;2021.0;15.0;7.0;2021.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;71;97
9.0;0920;1.0;2022.0;7.0;5.0;2021.0;9.0;0920;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;71;97
19.0;1901;6.0;2021.0;8.0;4.0;2021.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;72;97
5.0;0504;12.0;2021.0;27.0;7.0;2021.0;5.0;0502;29.0;27.0;9.0;9.0;320.0;840.0;1.0;1.0;72;97
6.0;0601;1.0;2022.0;25.0;11.0;2021.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;72;99
5.0;0501;5.0;2021.0;17.0;3.0;2021.0;5.0;0501;45.0;40.0;9.0;4.0;320.0;320.0;2.0;2.0;72;97
13.0;1309;11.0;2021.0;16.0;9.0;2021.0;13.0;1309;48.0;43.0;4.0;4.0;320.0;320.0;2.0;4.0;72;23
16.0;1609;9.0;2021.0;18.0;6.0;2021.0;16.0;1615;44.0;40.0;4.0;4.0;320.0;320.0;2.0;4.0;72;43
10.0;1003;10.0;2021.0;27.0;9.0;2021.0;10.0;1018;39.0;38.0;4.0;4.0;320.0;320.0;2.0;4.0;72;97
1.0;0101;3.0;2022.0;13.0;9.0;2021.0;1.0;0101;52.0;50.0;5.0;4.0;320.0;320.0;2.0;4.0;72;97
2.0;0201;9.0;2021.0;23.0;8.0;2021.0;2.0;0203;47.0;999.0;4.0;9.0;320.0;320.0;2.0;9.0;72;97
1.0;0101;5.0;2022.0;19.0;1.0;2021.0;1.0;0101;36.0;30.0;4.0;4.0;320.0;320.0;2.0;2.0;72;97
5.0;0501;8.0;2021.0;14.0;7.0;2021.0;5.0;0501;32.0;29.0;4.0;4.0;320.0;320.0;3.0;9.0;72;97
6.0;0601;11.0;2021.0;4.0;11.0;2021.0;1.0;0117;39.0;39.0;4.0;4.0;320.0;320.0;3.0;1.0;72;97
17.0;1701;8.0;2021.0;6.0;7.0;2021.0;17.0;1703;44.0;40.0;4.0;4.0;320.0;320.0;3.0;2.0;72;97
6.0;0601;7.0;2021.0;21.0;6.0;2021.0;6.0;0610;41.0;40.0;4.0;4.0;320.0;320.0;3.0;4.0;72;23
1.0;0101;9.0;2021.0;11.0;8.0;2021.0;1.0;0101;25.0;32.0;4.0;4.0;320.0;320.0;3.0;4.0;72;99
18.0;1801;11.0;2021.0;30.0;7.0;2021.0;18.0;1801;47.0;44.0;4.0;9.0;320.0;320.0;3.0;9.0;72;97
5.0;0511;3.0;2021.0;2.0;3.0;2021.0;1.0;0115;48.0;39.0;4.0;4.0;320.0;320.0;3.0;3.0;72;97
5.0;0501;5.0;2022.0;1.0;9.0;2021.0;5.0;0501;46.0;27.0;4.0;4.0;320.0;320.0;3.0;1.0;72;97
6.0;0601;11.0;2021.0;11.0;11.0;2021.0;6.0;0601;28.0;26.0;4.0;4.0;320.0;320.0;3.0;2.0;72;97
10.0;1002;6.0;2021.0;12.0;5.0;2021.0;10.0;1002;29.0;25.0;4.0;4.0;320.0;320.0;3.0;3.0;72;97
3.0;0309;1.0;2022.0;22.0;12.0;2021.0;1.0;0101;29.0;25.0;4.0;5.0;320.0;320.0;4.0;2.0;72;99
1.0;0115;11.0;2021.0;27.0;10.0;2021.0;5.0;0510;40.0;29.0;4.0;4.0;320.0;320.0;4.0;3.0;72;97
10.0;1014;11.0;2021.0;12.0;10.0;2021.0;10.0;1014;39.0;33.0;4.0;4.0;320.0;320.0;4.0;3.0;72;97
6.0;0601;6.0;2021.0;7.0;5.0;2021.0;6.0;0606;56.0;51.0;4.0;4.0;320.0;320.0;4.0;4.0;72;35
18.0;1801;3.0;2021.0;7.0;1.0;2021.0;18.0;1801;32.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;72;97
9.0;0920;12.0;2021.0;9.0;11.0;2021.0;9.0;0920;39.0;28.0;4.0;4.0;320.0;320.0;4.0;4.0;72;97
5.0;0501;5.0;2021.0;23.0;3.0;2021.0;5.0;0501;37.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;72;72
1.0;0117;1.0;2022.0;15.0;11.0;2021.0;1.0;0117;44.0;46.0;4.0;9.0;320.0;320.0;4.0;1.0;72;99
19.0;1904;3.0;2021.0;24.0;2.0;2021.0;19.0;1904;29.0;35.0;4.0;4.0;320.0;320.0;4.0;3.0;72;51
1.0;0116;10.0;2021.0;11.0;10.0;2021.0;1.0;0116;23.0;25.0;4.0;4.0;320.0;320.0;4.0;3.0;72;52
1.0;0101;10.0;2021.0;9.0;7.0;2021.0;1.0;0111;33.0;27.0;9.0;1.0;320.0;320.0;4.0;3.0;72;97
18.0;1804;12.0;2021.0;27.0;10.0;2021.0;18.0;1805;28.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;72;35
1.0;0101;7.0;2021.0;15.0;6.0;2021.0;4.0;0401;35.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;72;99
1.0;0101;6.0;2021.0;5.0;4.0;2021.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72;41
5.0;0504;9.0;2021.0;18.0;6.0;2021.0;5.0;0502;33.0;29.0;4.0;4.0;320.0;320.0;9.0;9.0;72;97
9.0;0916;1.0;2022.0;22.0;11.0;2021.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72;97
11.0;1101;3.0;2021.0;3.0;2.0;2021.0;22.0;2203;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72;99
17.0;1711;5.0;2021.0;25.0;3.0;2021.0;17.0;1711;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72;99
1.0;0101;3.0;2021.0;1.0;2.0;2021.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;72;97
6.0;0614;9.0;2021.0;18.0;6.0;2021.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;72;97
14.0;1420;8.0;2021.0;27.0;5.0;2021.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;72;97
10.0;1012;8.0;2021.0;18.0;8.0;2021.0;11.0;1101;31.0;29.0;4.0;4.0;320.0;320.0;2.0;2.0;72;97
9.0;0920;11.0;2021.0;11.0;3.0;2021.0;9.0;0920;33.0;29.0;4.0;4.0;320.0;320.0;2.0;4.0;72;52
1.0;0101;5.0;2021.0;12.0;4.0;2021.0;1.0;0107;32.0;29.0;4.0;4.0;320.0;320.0;2.0;4.0;72;97
9.0;0901;10.0;2021.0;14.0;9.0;2021.0;9.0;0909;23.0;22.0;9.0;1.0;320.0;320.0;2.0;4.0;72;97
4.0;0403;9.0;2021.0;23.0;6.0;2021.0;4.0;0403;40.0;52.0;1.0;9.0;320.0;320.0;2.0;5.0;72;23
9.0;0909;5.0;2021.0;9.0;4.0;2021.0;9.0;0909;34.0;37.0;4.0;1.0;320.0;320.0;2.0;5.0;72;26
13.0;1302;6.0;2021.0;27.0;5.0;2021.0;13.0;1302;29.0;29.0;4.0;9.0;320.0;320.0;2.0;9.0;72;99
1.0;0101;10.0;2021.0;4.0;8.0;2021.0;1.0;0106;26.0;25.0;4.0;4.0;320.0;320.0;3.0;3.0;72;97
1.0;0101;11.0;2021.0;11.0;10.0;2021.0;1.0;0101;43.0;34.0;4.0;4.0;320.0;320.0;3.0;4.0;72;43
9.0;0902;10.0;2021.0;25.0;10.0;2021.0;10.0;1019;49.0;43.0;5.0;5.0;320.0;320.0;9.0;2.0;72;97
1.0;0101;2.0;2021.0;5.0;1.0;2021.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;192.0;9.0;9.0;72;99
11.0;1108;8.0;2021.0;24.0;2.0;2021.0;11.0;1101;28.0;22.0;4.0;4.0;320.0;320.0;3.0;3.0;72;97
1.0;0101;6.0;2021.0;9.0;6.0;2021.0;1.0;0101;42.0;40.0;4.0;4.0;320.0;320.0;3.0;3.0;72;97
1.0;0101;3.0;2021.0;29.0;1.0;2021.0;1.0;0101;45.0;35.0;4.0;4.0;320.0;320.0;4.0;4.0;72;97
4.0;0401;5.0;2021.0;1.0;3.0;2021.0;4.0;0416;30.0;29.0;4.0;4.0;320.0;320.0;3.0;2.0;72;97
1.0;0101;11.0;2021.0;29.0;9.0;2021.0;1.0;0116;49.0;44.0;4.0;9.0;320.0;320.0;9.0;1.0;72;99
1.0;0101;6.0;2021.0;17.0;5.0;2021.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72;97
9.0;0901;11.0;2021.0;16.0;11.0;2021.0;9.0;0901;999.0;999.0;1.0;4.0;320.0;320.0;1.0;1.0;72;97
21.0;2101;8.0;2021.0;22.0;6.0;2021.0;21.0;2101;48.0;45.0;4.0;4.0;320.0;320.0;1.0;5.0;72;23
10.0;1004;4.0;2021.0;24.0;2.0;2021.0;10.0;1004;999.0;27.0;1.0;9.0;320.0;320.0;1.0;1.0;72;97
12.0;1215;8.0;2021.0;19.0;2.0;2021.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;72;97
1.0;0101;9.0;2021.0;23.0;6.0;2021.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;72;97
1.0;0101;10.0;2021.0;20.0;7.0;2021.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;72;97
18.0;1801;1.0;2022.0;22.0;9.0;2021.0;18.0;1801;45.0;30.0;4.0;4.0;320.0;320.0;1.0;2.0;72;51
9.0;0914;8.0;2021.0;21.0;4.0;2021.0;13.0;1301;34.0;36.0;4.0;4.0;320.0;320.0;1.0;5.0;72;22
1.0;0101;7.0;2021.0;26.0;4.0;2021.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;72;42
1.0;0114;11.0;2021.0;18.0;10.0;2021.0;5.0;0501;67.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;72;97
9.0;0922;7.0;2021.0;13.0;7.0;2021.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;72;97
10.0;1007;1.0;2022.0;3.0;11.0;2021.0;10.0;1001;44.0;43.0;9.0;4.0;320.0;320.0;1.0;4.0;72;43
14.0;1401;4.0;2021.0;15.0;3.0;2021.0;14.0;1415;46.0;40.0;1.0;1.0;320.0;320.0;2.0;2.0;72;97
3.0;0301;8.0;2021.0;11.0;6.0;2021.0;5.0;0509;47.0;34.0;4.0;4.0;320.0;320.0;2.0;5.0;72;97
13.0;1303;6.0;2021.0;20.0;1.0;2021.0;13.0;1301;33.0;30.0;4.0;4.0;320.0;320.0;2.0;2.0;72;51
9.0;0920;9.0;2021.0;19.0;7.0;2021.0;9.0;0920;37.0;36.0;5.0;4.0;320.0;320.0;2.0;2.0;72;97
9.0;0922;9.0;2021.0;19.0;7.0;2021.0;9.0;0920;36.0;30.0;4.0;4.0;320.0;320.0;2.0;3.0;72;97
2.0;0201;6.0;2021.0;12.0;5.0;2021.0;2.0;0208;31.0;38.0;4.0;4.0;320.0;320.0;2.0;4.0;72;23
1.0;0101;9.0;2021.0;13.0;9.0;2021.0;22.0;2205;36.0;33.0;4.0;4.0;320.0;320.0;2.0;2.0;72;97
10.0;1006;8.0;2021.0;24.0;6.0;2021.0;5.0;0513;43.0;999.0;4.0;9.0;320.0;320.0;2.0;1.0;72;99
6.0;0608;5.0;2021.0;27.0;4.0;2021.0;6.0;0608;36.0;28.0;4.0;4.0;320.0;320.0;2.0;2.0;72;52
6.0;0601;8.0;2021.0;17.0;6.0;2021.0;6.0;0608;38.0;35.0;4.0;4.0;320.0;320.0;2.0;2.0;72;97
15.0;1503;1.0;2022.0;28.0;9.0;2021.0;15.0;1503;58.0;40.0;1.0;4.0;320.0;320.0;2.0;2.0;72;97
1.0;0101;12.0;2021.0;19.0;11.0;2021.0;1.0;0102;36.0;30.0;4.0;4.0;320.0;320.0;2.0;2.0;72;97
5.0;0506;10.0;2021.0;6.0;9.0;2021.0;5.0;0506;66.0;59.0;4.0;4.0;320.0;320.0;2.0;2.0;72;99
9.0;0920;9.0;2021.0;23.0;7.0;2021.0;9.0;0920;24.0;36.0;4.0;4.0;320.0;320.0;2.0;3.0;72;52
3.0;0312;3.0;2021.0;23.0;2.0;2021.0;3.0;0312;24.0;23.0;4.0;4.0;320.0;320.0;2.0;3.0;72;97
1.0;0101;4.0;2021.0;19.0;3.0;2021.0;18.0;1804;45.0;40.0;4.0;4.0;320.0;320.0;2.0;3.0;72;97
3.0;0301;4.0;2021.0;9.0;2.0;2021.0;3.0;0313;35.0;26.0;4.0;4.0;320.0;320.0;2.0;3.0;72;97
21.0;2107;1.0;2021.0;12.0;1.0;2021.0;21.0;2107;36.0;33.0;4.0;4.0;320.0;320.0;2.0;4.0;72;23
17.0;1701;3.0;2021.0;19.0;2.0;2021.0;17.0;1703;42.0;41.0;4.0;4.0;320.0;320.0;2.0;4.0;72;23
13.0;1301;10.0;2021.0;12.0;10.0;2021.0;13.0;1301;32.0;31.0;4.0;4.0;320.0;320.0;2.0;4.0;72;32
13.0;1302;3.0;2021.0;21.0;1.0;2021.0;13.0;1302;28.0;31.0;4.0;4.0;320.0;320.0;2.0;4.0;72;33
9.0;0901;12.0;2021.0;13.0;10.0;2021.0;9.0;0902;38.0;34.0;1.0;4.0;320.0;320.0;2.0;4.0;72;97
18.0;1801;6.0;2021.0;29.0;4.0;2021.0;18.0;1801;39.0;41.0;5.0;4.0;320.0;320.0;2.0;4.0;72;99
6.0;0601;3.0;2021.0;16.0;2.0;2021.0;6.0;0602;45.0;999.0;9.0;9.0;320.0;222.0;2.0;9.0;72;99
1.0;0111;1.0;2022.0;30.0;12.0;2021.0;1.0;0106;42.0;999.0;5.0;9.0;320.0;320.0;2.0;9.0;72;99
1.0;0109;2.0;2021.0;2.0;2.0;2021.0;1.0;0110;29.0;28.0;1.0;1.0;320.0;320.0;2.0;2.0;72;97
5.0;0509;2.0;2022.0;18.0;10.0;2021.0;5.0;0509;42.0;31.0;4.0;4.0;320.0;320.0;2.0;2.0;72;97
12.0;1217;12.0;2021.0;8.0;11.0;2021.0;12.0;1217;38.0;30.0;4.0;4.0;320.0;320.0;2.0;3.0;72;52
15.0;1501;1.0;2022.0;6.0;9.0;2021.0;15.0;1501;24.0;26.0;4.0;4.0;320.0;320.0;2.0;3.0;72;97
1.0;0101;5.0;2021.0;26.0;3.0;2021.0;1.0;0101;30.0;42.0;4.0;4.0;320.0;320.0;2.0;4.0;72;34
19.0;1902;3.0;2022.0;16.0;12.0;2021.0;19.0;1902;30.0;26.0;4.0;4.0;320.0;320.0;2.0;4.0;72;41
9.0;0901;4.0;2021.0;15.0;4.0;2021.0;9.0;0902;40.0;32.0;4.0;4.0;320.0;320.0;2.0;4.0;72;43
2.0;0201;1.0;2022.0;16.0;12.0;2021.0;2.0;0207;29.0;32.0;4.0;4.0;320.0;320.0;2.0;4.0;72;43
5.0;0504;3.0;2021.0;4.0;1.0;2021.0;5.0;0502;72.0;43.0;4.0;1.0;320.0;320.0;2.0;4.0;72;97
18.0;1801;3.0;2021.0;22.0;1.0;2021.0;18.0;1801;65.0;46.0;4.0;4.0;320.0;320.0;2.0;2.0;72;97
18.0;1801;6.0;2021.0;22.0;4.0;2021.0;18.0;1801;43.0;40.0;4.0;4.0;320.0;320.0;2.0;4.0;72;97
1.0;0102;6.0;2021.0;7.0;5.0;2021.0;1.0;0102;51.0;38.0;4.0;4.0;320.0;320.0;2.0;4.0;72;97
1.0;0101;7.0;2021.0;23.0;6.0;2021.0;5.0;0511;51.0;46.0;4.0;4.0;320.0;320.0;2.0;3.0;72;97
12.0;1215;6.0;2021.0;6.0;1.0;2021.0;12.0;1215;44.0;39.0;4.0;4.0;320.0;320.0;2.0;2.0;72;52
14.0;1420;8.0;2021.0;27.0;5.0;2021.0;1.0;0101;29.0;25.0;4.0;4.0;320.0;320.0;2.0;3.0;72;97
8.0;0804;6.0;2021.0;25.0;5.0;2021.0;9.0;0914;28.0;25.0;1.0;1.0;320.0;320.0;2.0;4.0;72;43
4.0;0401;9.0;2021.0;23.0;8.0;2021.0;4.0;0401;29.0;25.0;1.0;4.0;320.0;320.0;3.0;3.0;72;97
1.0;0111;2.0;2021.0;19.0;2.0;2021.0;1.0;0101;31.0;34.0;4.0;9.0;320.0;320.0;3.0;1.0;72;97
9.0;0920;7.0;2021.0;11.0;6.0;2021.0;9.0;0920;21.0;20.0;4.0;9.0;320.0;320.0;3.0;1.0;72;97
1.0;0101;10.0;2021.0;8.0;1.0;2021.0;1.0;0101;52.0;32.0;4.0;4.0;320.0;320.0;3.0;2.0;72;81
11.0;1103;10.0;2021.0;21.0;10.0;2021.0;11.0;1101;64.0;58.0;4.0;4.0;320.0;320.0;3.0;2.0;72;97
3.0;0308;3.0;2022.0;9.0;12.0;2021.0;1.0;0115;36.0;37.0;4.0;4.0;320.0;320.0;3.0;2.0;72;97
5.0;0501;11.0;2021.0;25.0;10.0;2021.0;5.0;0501;27.0;27.0;4.0;4.0;320.0;320.0;3.0;3.0;72;51
1.0;0101;4.0;2021.0;17.0;3.0;2021.0;1.0;0101;31.0;29.0;4.0;4.0;320.0;320.0;3.0;3.0;72;52
2.0;0201;3.0;2021.0;25.0;1.0;2021.0;2.0;0201;26.0;28.0;4.0;4.0;320.0;320.0;3.0;3.0;72;97
9.0;0901;4.0;2021.0;20.0;4.0;2021.0;8.0;0804;26.0;22.0;1.0;1.0;320.0;320.0;3.0;3.0;72;97
9.0;0917;2.0;2022.0;23.0;11.0;2021.0;4.0;0416;30.0;26.0;4.0;4.0;320.0;320.0;3.0;3.0;72;97
17.0;1701;6.0;2021.0;7.0;5.0;2021.0;17.0;1708;33.0;27.0;4.0;4.0;320.0;320.0;3.0;3.0;72;97
20.0;2001;11.0;2021.0;22.0;6.0;2021.0;20.0;2009;31.0;25.0;4.0;4.0;320.0;320.0;3.0;4.0;72;23
6.0;0601;6.0;2021.0;6.0;5.0;2021.0;6.0;0602;34.0;34.0;4.0;4.0;320.0;320.0;3.0;4.0;72;23
6.0;0601;1.0;2022.0;14.0;10.0;2021.0;6.0;0612;44.0;43.0;4.0;4.0;320.0;320.0;3.0;4.0;72;32
1.0;0113;4.0;2021.0;8.0;4.0;2021.0;1.0;0113;28.0;29.0;4.0;4.0;320.0;320.0;3.0;4.0;72;41
19.0;1903;2.0;2022.0;20.0;1.0;2021.0;19.0;1903;28.0;32.0;4.0;4.0;320.0;320.0;3.0;4.0;72;41
12.0;1217;4.0;2022.0;18.0;5.0;2021.0;12.0;1217;34.0;40.0;4.0;4.0;320.0;320.0;3.0;4.0;72;41
18.0;1804;3.0;2022.0;28.0;10.0;2021.0;18.0;1804;23.0;22.0;4.0;4.0;320.0;320.0;3.0;4.0;72;43
1.0;0101;9.0;2021.0;9.0;8.0;2021.0;1.0;0101;24.0;25.0;4.0;4.0;320.0;320.0;3.0;4.0;72;97
16.0;1615;4.0;2021.0;16.0;4.0;2021.0;1.0;0101;32.0;28.0;4.0;4.0;320.0;320.0;3.0;4.0;72;97
18.0;1801;2.0;2022.0;15.0;12.0;2021.0;18.0;1801;27.0;22.0;4.0;4.0;320.0;320.0;3.0;4.0;72;97
13.0;1301;11.0;2021.0;9.0;7.0;2021.0;13.0;1301;26.0;22.0;4.0;4.0;320.0;320.0;3.0;4.0;72;97
10.0;1003;5.0;2021.0;30.0;3.0;2021.0;10.0;1004;33.0;34.0;4.0;4.0;320.0;320.0;3.0;5.0;72;99
18.0;1801;1.0;2022.0;28.0;12.0;2021.0;18.0;1801;31.0;22.0;4.0;4.0;320.0;320.0;3.0;9.0;72;97
6.0;0601;2.0;2021.0;21.0;1.0;2021.0;6.0;0601;29.0;36.0;4.0;4.0;320.0;320.0;3.0;2.0;72;97
9.0;0920;8.0;2021.0;28.0;1.0;2021.0;9.0;0920;28.0;29.0;9.0;4.0;840.0;320.0;3.0;3.0;72;97
13.0;1301;6.0;2021.0;28.0;4.0;2021.0;13.0;1301;35.0;33.0;4.0;4.0;320.0;320.0;3.0;4.0;72;32
6.0;0601;10.0;2021.0;16.0;9.0;2021.0;6.0;0614;32.0;30.0;4.0;4.0;320.0;320.0;3.0;9.0;72;23
1.0;0115;9.0;2021.0;9.0;8.0;2021.0;1.0;0115;33.0;999.0;4.0;9.0;320.0;320.0;3.0;9.0;72;97
20.0;2010;8.0;2021.0;13.0;7.0;2021.0;20.0;2009;27.0;24.0;4.0;4.0;320.0;320.0;3.0;3.0;72;97
9.0;0919;7.0;2021.0;19.0;5.0;2021.0;9.0;0919;30.0;30.0;4.0;4.0;320.0;320.0;3.0;4.0;72;34
1.0;0103;4.0;2021.0;26.0;2.0;2021.0;1.0;0101;48.0;33.0;4.0;4.0;320.0;320.0;3.0;4.0;72;44
1.0;0101;5.0;2021.0;11.0;3.0;2021.0;1.0;0115;35.0;29.0;4.0;4.0;320.0;320.0;3.0;4.0;72;97
11.0;1101;2.0;2022.0;11.0;6.0;2021.0;11.0;1101;32.0;24.0;4.0;4.0;320.0;320.0;3.0;3.0;72;97
1.0;0101;1.0;2022.0;3.0;11.0;2021.0;1.0;0101;27.0;24.0;4.0;9.0;320.0;320.0;3.0;4.0;72;97
1.0;0103;8.0;2021.0;9.0;7.0;2021.0;1.0;0103;36.0;37.0;4.0;4.0;320.0;320.0;3.0;1.0;72;97
10.0;1001;1.0;2021.0;8.0;1.0;2021.0;10.0;1003;42.0;24.0;5.0;4.0;320.0;320.0;3.0;2.0;72;97
1.0;0102;12.0;2021.0;18.0;11.0;2021.0;1.0;0101;53.0;39.0;4.0;9.0;320.0;320.0;3.0;1.0;72;97
12.0;1201;5.0;2022.0;14.0;10.0;2021.0;12.0;1201;34.0;28.0;4.0;4.0;320.0;320.0;4.0;2.0;72;97
9.0;0909;12.0;2021.0;31.0;8.0;2021.0;12.0;1201;33.0;28.0;4.0;4.0;320.0;320.0;4.0;3.0;72;97
8.0;0801;1.0;2022.0;14.0;10.0;2021.0;8.0;0801;32.0;29.0;9.0;1.0;320.0;320.0;4.0;5.0;72;23
21.0;2101;3.0;2022.0;30.0;11.0;2021.0;21.0;2101;45.0;28.0;9.0;9.0;320.0;222.0;4.0;1.0;72;97
17.0;1701;3.0;2022.0;17.0;12.0;2021.0;17.0;1701;43.0;35.0;4.0;9.0;320.0;320.0;4.0;1.0;72;97
