depreg;mupreg;mesreg;añoreg;diaocu;mesocu;añoocu;depocu;mupocu;edadhom;edadmuj;grethom;gretmuj;nachom;nacmuj;escohom;escomuj;ocupahom;ocupamuj
1.0;0101;3.0;2012.0;20.0;9.0;2011.0;1.0;0101;32.0;33.0;2.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;6.0;2011.0;18.0;5.0;2011.0;1.0;0101;38.0;32.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;6.0;2011.0;18.0;5.0;2011.0;1.0;0108;38.0;32.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
5.0;0506;9.0;2011.0;3.0;6.0;2011.0;5.0;0502;32.0;32.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
3.0;0309;7.0;2011.0;25.0;5.0;2011.0;3.0;0301;29.0;32.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;5.0;2011.0;28.0;3.0;2011.0;1.0;0101;48.0;31.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;1.0;2012.0;25.0;11.0;2011.0;1.0;0101;37.0;31.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0901;5.0;2011.0;21.0;3.0;2011.0;9.0;0901;30.0;31.0;9.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0901;5.0;2011.0;6.0;4.0;2011.0;1.0;0115;36.0;30.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
5.0;0501;6.0;2012.0;13.0;12.0;2011.0;5.0;0501;34.0;30.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;9.0;2011.0;25.0;5.0;2011.0;1.0;0115;35.0;29.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;7.0;2011.0;24.0;6.0;2011.0;14.0;1401;36.0;28.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;1.0;2012.0;5.0;9.0;2011.0;1.0;0101;28.0;28.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
7.0;0701;9.0;2011.0;6.0;9.0;2011.0;7.0;0701;27.0;28.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
6.0;0608;12.0;2011.0;16.0;11.0;2011.0;6.0;0601;25.0;27.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;3.0;2012.0;25.0;5.0;2011.0;1.0;0101;37.0;26.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;7.0;2011.0;14.0;4.0;2011.0;1.0;0101;31.0;26.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
3.0;0302;11.0;2011.0;14.0;9.0;2011.0;3.0;0301;31.0;26.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;5.0;2012.0;21.0;10.0;2011.0;1.0;0101;27.0;26.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
10.0;1013;9.0;2011.0;10.0;8.0;2011.0;10.0;1013;23.0;26.0;1.0;1.0;320.0;320.0;9.0;9.0;9712.0;9712.0
16.0;1601;6.0;2012.0;18.0;2.0;2011.0;16.0;1601;29.0;24.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
10.0;1001;9.0;2011.0;25.0;8.0;2011.0;10.0;1001;28.0;24.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
20.0;2001;12.0;2011.0;28.0;9.0;2011.0;20.0;2001;26.0;24.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;7.0;2011.0;10.0;3.0;2011.0;1.0;0108;22.0;24.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
5.0;0502;7.0;2011.0;8.0;3.0;2011.0;1.0;0101;27.0;23.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
21.0;2101;8.0;2011.0;8.0;7.0;2011.0;21.0;2101;27.0;23.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;11.0;2011.0;13.0;6.0;2011.0;1.0;0101;27.0;23.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
19.0;1901;11.0;2011.0;18.0;10.0;2011.0;19.0;1901;25.0;23.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;7.0;2011.0;8.0;6.0;2011.0;1.0;0101;24.0;23.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0901;1.0;2012.0;20.0;9.0;2011.0;9.0;0901;24.0;23.0;2.0;1.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;4.0;2012.0;1.0;12.0;2011.0;1.0;0101;23.0;23.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
10.0;1001;7.0;2011.0;1.0;3.0;2011.0;10.0;1001;22.0;23.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
5.0;0502;1.0;2012.0;21.0;11.0;2011.0;5.0;0502;21.0;23.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
11.0;1102;2.0;2011.0;27.0;1.0;2011.0;10.0;1001;31.0;22.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
18.0;1801;8.0;2011.0;1.0;8.0;2011.0;18.0;1801;29.0;22.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
18.0;1801;6.0;2011.0;8.0;4.0;2011.0;18.0;1801;23.0;22.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
18.0;1804;11.0;2011.0;25.0;10.0;2011.0;18.0;1801;21.0;22.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0101;6.0;2012.0;22.0;9.0;2011.0;1.0;0108;30.0;21.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
5.0;0502;1.0;2012.0;5.0;7.0;2011.0;5.0;0502;29.0;21.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
20.0;2011;2.0;2012.0;22.0;6.0;2011.0;22.0;2201;27.0;21.0;2.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
19.0;1901;6.0;2011.0;13.0;5.0;2011.0;19.0;1901;31.0;20.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;6.0;2011.0;14.0;2.0;2011.0;1.0;0101;27.0;19.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
10.0;1001;9.0;2011.0;29.0;3.0;2011.0;10.0;1001;26.0;19.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0108;7.0;2011.0;1.0;7.0;2011.0;1.0;0108;29.0;18.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
9.0;0901;10.0;2011.0;5.0;9.0;2011.0;9.0;0901;20.0;16.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;9712.0
1.0;0115;9.0;2011.0;31.0;8.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9998.0;9712.0
1.0;0101;4.0;2011.0;3.0;2.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9998.0;9712.0
1.0;0108;8.0;2011.0;27.0;5.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9998.0;9712.0
1.0;0101;2.0;2011.0;24.0;1.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9998.0;9712.0
1.0;0101;9.0;2011.0;28.0;7.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9712.0
1.0;0101;7.0;2011.0;22.0;3.0;2011.0;1.0;0108;36.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9712.0
5.0;0501;4.0;2011.0;14.0;1.0;2011.0;5.0;0501;34.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9712.0
1.0;0102;5.0;2011.0;8.0;3.0;2011.0;1.0;0101;32.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9712.0
1.0;0101;10.0;2011.0;19.0;8.0;2011.0;1.0;0101;27.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9712.0
9.0;0901;1.0;2012.0;11.0;11.0;2011.0;9.0;0901;22.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9712.0
9.0;0920;3.0;2011.0;13.0;1.0;2011.0;9.0;0920;34.0;35.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9712.0
1.0;0101;12.0;2011.0;11.0;10.0;2011.0;1.0;0101;44.0;27.0;9.0;2.0;320.0;320.0;9.0;1.0;9999.0;9712.0
22.0;2201;8.0;2011.0;25.0;7.0;2011.0;22.0;2201;25.0;15.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9712.0
22.0;2216;5.0;2011.0;9.0;3.0;2011.0;22.0;2201;26.0;30.0;9.0;2.0;320.0;320.0;9.0;3.0;9999.0;9712.0
16.0;1601;4.0;2011.0;30.0;3.0;2011.0;16.0;1601;999.0;27.0;9.0;2.0;320.0;320.0;9.0;4.0;9999.0;9712.0
15.0;1504;2.0;2012.0;2.0;12.0;2011.0;15.0;1501;28.0;26.0;9.0;1.0;320.0;320.0;9.0;4.0;9999.0;9712.0
18.0;1801;9.0;2011.0;4.0;5.0;2011.0;18.0;1801;24.0;18.0;9.0;2.0;320.0;320.0;9.0;4.0;9999.0;9712.0
1.0;0101;3.0;2012.0;16.0;11.0;2011.0;1.0;0101;36.0;39.0;9.0;2.0;320.0;320.0;9.0;9.0;9999.0;9712.0
12.0;1202;1.0;2012.0;3.0;10.0;2011.0;12.0;1201;30.0;24.0;2.0;9.0;320.0;320.0;5.0;4.0;9712.0;9712.0
1.0;0101;11.0;2011.0;14.0;10.0;2011.0;1.0;0115;29.0;32.0;2.0;9.0;320.0;320.0;4.0;9.0;9712.0;9712.0
1.0;0101;10.0;2011.0;1.0;4.0;2011.0;1.0;0101;24.0;26.0;2.0;9.0;320.0;320.0;4.0;9.0;9712.0;9712.0
1.0;0101;8.0;2011.0;25.0;7.0;2011.0;1.0;0101;47.0;42.0;2.0;2.0;320.0;320.0;4.0;9.0;3431.0;9712.0
1.0;0101;3.0;2012.0;27.0;10.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6121.0;9712.0
1.0;0115;5.0;2011.0;30.0;3.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6121.0;9712.0
1.0;0101;12.0;2011.0;2.0;11.0;2011.0;1.0;0101;28.0;29.0;2.0;9.0;320.0;320.0;4.0;1.0;1120.0;9712.0
18.0;1801;1.0;2012.0;20.0;12.0;2011.0;18.0;1801;47.0;48.0;2.0;9.0;320.0;320.0;3.0;9.0;5419.0;9712.0
11.0;1102;5.0;2012.0;22.0;8.0;2011.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;1411.0;9712.0
7.0;0701;8.0;2011.0;20.0;7.0;2011.0;7.0;0701;999.0;18.0;9.0;1.0;320.0;320.0;9.0;3.0;9999.0;9712.0
1.0;0101;11.0;2011.0;17.0;6.0;2011.0;1.0;0101;37.0;31.0;2.0;2.0;320.0;320.0;4.0;4.0;3513.0;9712.0
1.0;0101;6.0;2011.0;8.0;4.0;2011.0;1.0;0101;49.0;39.0;9.0;9.0;320.0;320.0;1.0;1.0;2142.0;9712.0
5.0;0501;7.0;2011.0;8.0;4.0;2011.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;2141.0;9712.0
1.0;0101;8.0;2011.0;24.0;2.0;2011.0;1.0;0101;43.0;999.0;2.0;9.0;320.0;320.0;5.0;9.0;2144.0;9712.0
5.0;0502;1.0;2012.0;14.0;2.0;2011.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9712.0
10.0;1001;12.0;2011.0;18.0;10.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9712.0
4.0;0406;6.0;2012.0;15.0;12.0;2011.0;4.0;0401;999.0;41.0;9.0;2.0;320.0;320.0;9.0;2.0;9211.0;9712.0
1.0;0108;5.0;2011.0;1.0;4.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3212.0;9712.0
19.0;1901;6.0;2012.0;24.0;11.0;2011.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9712.0
1.0;0101;5.0;2011.0;25.0;3.0;2011.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9712.0
1.0;0101;1.0;2012.0;14.0;11.0;2011.0;1.0;0101;21.0;20.0;2.0;9.0;320.0;320.0;4.0;1.0;9122.0;9712.0
16.0;1601;6.0;2012.0;4.0;10.0;2011.0;16.0;1601;44.0;36.0;2.0;2.0;320.0;320.0;5.0;9.0;2529.0;9712.0
1.0;0101;5.0;2011.0;25.0;4.0;2011.0;1.0;0101;30.0;999.0;9.0;9.0;320.0;320.0;5.0;9.0;2131.0;9712.0
1.0;0101;9.0;2011.0;21.0;6.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7321.0;9712.0
9.0;0901;9.0;2011.0;11.0;7.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2341.0;9712.0
12.0;1220;11.0;2011.0;22.0;8.0;2011.0;9.0;0920;24.0;19.0;2.0;2.0;320.0;320.0;4.0;3.0;2341.0;9712.0
8.0;0806;3.0;2011.0;11.0;2.0;2011.0;8.0;0801;28.0;19.0;1.0;1.0;320.0;320.0;4.0;3.0;2359.0;9712.0
1.0;0101;10.0;2011.0;8.0;6.0;2011.0;15.0;1501;42.0;37.0;2.0;2.0;320.0;320.0;4.0;4.0;2341.0;9712.0
9.0;0916;8.0;2011.0;26.0;7.0;2011.0;9.0;0916;22.0;20.0;2.0;9.0;320.0;320.0;4.0;4.0;2341.0;9712.0
10.0;1010;11.0;2011.0;28.0;4.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2341.0;9712.0
21.0;2101;3.0;2011.0;16.0;2.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2341.0;9712.0
21.0;2101;5.0;2011.0;4.0;2.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2341.0;9712.0
9.0;0901;1.0;2012.0;1.0;8.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2359.0;9712.0
1.0;0101;10.0;2011.0;12.0;8.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2353.0;9712.0
1.0;0114;9.0;2011.0;6.0;7.0;2011.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2341.0;9712.0
13.0;1326;3.0;2012.0;11.0;4.0;2011.0;13.0;1317;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2341.0;9712.0
1.0;0108;5.0;2011.0;14.0;4.0;2011.0;1.0;0101;42.0;35.0;9.0;2.0;320.0;320.0;4.0;4.0;2341.0;9712.0
1.0;0101;11.0;2011.0;23.0;6.0;2011.0;1.0;0101;37.0;27.0;2.0;2.0;320.0;320.0;5.0;4.0;2341.0;9712.0
1.0;0101;7.0;2011.0;10.0;6.0;2011.0;1.0;0101;38.0;32.0;2.0;9.0;320.0;320.0;5.0;9.0;2341.0;9712.0
3.0;0301;5.0;2011.0;7.0;3.0;2011.0;1.0;0101;51.0;47.0;2.0;2.0;320.0;320.0;1.0;1.0;2341.0;9712.0
1.0;0101;6.0;2011.0;16.0;2.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2341.0;9712.0
9.0;0901;4.0;2011.0;11.0;3.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2341.0;9712.0
19.0;1901;4.0;2012.0;17.0;8.0;2011.0;19.0;1901;51.0;46.0;2.0;2.0;320.0;320.0;9.0;9.0;2341.0;9712.0
10.0;1001;12.0;2011.0;28.0;11.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231.0;9712.0
1.0;0101;2.0;2012.0;14.0;12.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231.0;9712.0
1.0;0101;6.0;2011.0;21.0;1.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231.0;9712.0
1.0;0101;9.0;2011.0;4.0;8.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231.0;9712.0
1.0;0108;11.0;2011.0;16.0;8.0;2011.0;1.0;0108;34.0;999.0;2.0;9.0;320.0;320.0;4.0;1.0;7231.0;9712.0
6.0;0602;6.0;2011.0;11.0;5.0;2011.0;6.0;0601;21.0;23.0;2.0;2.0;320.0;320.0;4.0;2.0;7231.0;9712.0
1.0;0109;1.0;2012.0;7.0;2.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231.0;9712.0
1.0;0101;7.0;2011.0;6.0;5.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3119.0;9712.0
1.0;0115;2.0;2012.0;14.0;7.0;2011.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7223.0;9712.0
9.0;0914;2.0;2012.0;11.0;11.0;2011.0;9.0;0901;44.0;42.0;1.0;1.0;320.0;320.0;4.0;5.0;4131.0;9712.0
1.0;0101;11.0;2011.0;23.0;6.0;2011.0;1.0;0101;35.0;37.0;2.0;2.0;320.0;320.0;5.0;4.0;2211.0;9712.0
1.0;0101;9.0;2011.0;9.0;6.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2211.0;9712.0
1.0;0115;7.0;2011.0;7.0;6.0;2011.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;2211.0;9712.0
1.0;0101;2.0;2012.0;8.0;12.0;2011.0;1.0;0101;39.0;33.0;9.0;9.0;320.0;320.0;1.0;1.0;2211.0;9712.0
1.0;0101;9.0;2011.0;3.0;8.0;2011.0;1.0;0101;41.0;35.0;9.0;9.0;320.0;320.0;5.0;4.0;2211.0;9712.0
1.0;0101;9.0;2011.0;10.0;8.0;2011.0;1.0;0101;999.0;45.0;9.0;9.0;320.0;320.0;1.0;1.0;2211.0;9712.0
1.0;0101;11.0;2011.0;5.0;10.0;2011.0;1.0;0101;50.0;47.0;2.0;2.0;320.0;320.0;2.0;4.0;2211.0;9712.0
1.0;0101;7.0;2011.0;25.0;5.0;2011.0;14.0;1413;51.0;31.0;2.0;2.0;320.0;320.0;5.0;4.0;2211.0;9712.0
14.0;1401;11.0;2011.0;21.0;10.0;2011.0;14.0;1401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2211.0;9712.0
1.0;0115;11.0;2011.0;30.0;6.0;2011.0;1.0;0115;27.0;999.0;2.0;9.0;320.0;320.0;3.0;1.0;9621.0;9712.0
1.0;0115;12.0;2011.0;30.0;6.0;2011.0;1.0;0115;27.0;999.0;2.0;9.0;320.0;320.0;3.0;1.0;9621.0;9712.0
1.0;0101;9.0;2011.0;9.0;6.0;2011.0;1.0;0101;23.0;20.0;2.0;9.0;320.0;320.0;4.0;1.0;9621.0;9712.0
1.0;0101;11.0;2011.0;31.0;8.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2431.0;9712.0
1.0;0101;1.0;2012.0;13.0;12.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;310.0;9712.0
1.0;0101;1.0;2012.0;14.0;6.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;310.0;9712.0
1.0;0101;3.0;2011.0;27.0;1.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;310.0;9712.0
21.0;2101;6.0;2011.0;9.0;5.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;4.0;9.0;310.0;9712.0
9.0;0920;11.0;2011.0;6.0;9.0;2011.0;9.0;0920;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;2652.0;9712.0
4.0;0415;10.0;2011.0;22.0;6.0;2011.0;4.0;0401;31.0;27.0;2.0;2.0;320.0;320.0;2.0;9.0;5221.0;9712.0
1.0;0101;7.0;2011.0;14.0;6.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9712.0
5.0;0501;10.0;2011.0;2.0;9.0;2011.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9712.0
6.0;0613;2.0;2012.0;15.0;11.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9712.0
1.0;0108;8.0;2011.0;13.0;6.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9712.0
17.0;1703;6.0;2011.0;28.0;3.0;2011.0;17.0;1703;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9712.0
14.0;1412;6.0;2011.0;14.0;4.0;2011.0;14.0;1401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9712.0
17.0;1708;5.0;2011.0;30.0;3.0;2011.0;17.0;1712;999.0;38.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9712.0
15.0;1501;2.0;2012.0;30.0;3.0;2011.0;17.0;1712;999.0;38.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9712.0
1.0;0114;9.0;2011.0;18.0;1.0;2011.0;1.0;0101;999.0;26.0;9.0;2.0;320.0;320.0;9.0;2.0;9999.0;9712.0
13.0;1317;6.0;2011.0;2.0;3.0;2011.0;13.0;1317;999.0;19.0;9.0;1.0;320.0;320.0;9.0;2.0;9999.0;9712.0
10.0;1001;7.0;2011.0;12.0;4.0;2011.0;10.0;1001;999.0;999.0;9.0;2.0;320.0;320.0;9.0;9.0;9999.0;9712.0
19.0;1901;1.0;2012.0;1.0;12.0;2011.0;19.0;1901;999.0;20.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9712.0
1.0;0101;9.0;2011.0;19.0;8.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9998.0;9712.0
11.0;1101;12.0;2011.0;19.0;7.0;2011.0;11.0;1101;47.0;25.0;9.0;9.0;320.0;320.0;9.0;9.0;9998.0;9712.0
1.0;0101;5.0;2011.0;17.0;2.0;2011.0;1.0;0101;31.0;28.0;9.0;9.0;320.0;320.0;5.0;1.0;2261.0;9712.0
1.0;0101;1.0;2012.0;21.0;10.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;110.0;9712.0
1.0;0101;4.0;2011.0;24.0;1.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;110.0;9712.0
1.0;0101;1.0;2012.0;23.0;9.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4131.0;9712.0
1.0;0101;2.0;2012.0;23.0;9.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4131.0;9712.0
1.0;0101;10.0;2011.0;31.0;3.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4131.0;9712.0
9.0;0901;9.0;2011.0;9.0;8.0;2011.0;9.0;0901;41.0;41.0;9.0;9.0;320.0;320.0;1.0;1.0;4131.0;9712.0
9.0;0901;1.0;2012.0;2.0;12.0;2011.0;9.0;0901;999.0;30.0;2.0;2.0;320.0;320.0;9.0;9.0;4131.0;9712.0
1.0;0101;10.0;2011.0;29.0;7.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8189.0;9712.0
1.0;0101;2.0;2012.0;4.0;11.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;8189.0;9712.0
1.0;0101;1.0;2012.0;9.0;6.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8189.0;9712.0
1.0;0101;9.0;2011.0;18.0;8.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8189.0;9712.0
1.0;0101;10.0;2011.0;7.0;8.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8189.0;9712.0
1.0;0101;7.0;2011.0;26.0;5.0;2011.0;1.0;0101;28.0;27.0;2.0;2.0;320.0;320.0;5.0;5.0;2267.0;9712.0
1.0;0101;3.0;2011.0;9.0;2.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9998.0;9712.0
1.0;0101;7.0;2011.0;17.0;5.0;2011.0;1.0;0101;41.0;34.0;2.0;9.0;320.0;320.0;4.0;4.0;9998.0;9712.0
1.0;0101;8.0;2011.0;13.0;5.0;2011.0;1.0;0101;32.0;26.0;2.0;2.0;320.0;320.0;4.0;4.0;9998.0;9712.0
21.0;2101;8.0;2011.0;27.0;4.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512.0;9712.0
1.0;0101;9.0;2011.0;7.0;4.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2636.0;9712.0
10.0;1002;4.0;2012.0;29.0;11.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3142.0;9712.0
5.0;0502;6.0;2011.0;14.0;3.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3142.0;9712.0
16.0;1601;6.0;2012.0;2.0;9.0;2011.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3142.0;9712.0
21.0;2101;1.0;2012.0;13.0;9.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3142.0;9712.0
1.0;0101;1.0;2012.0;25.0;1.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;9712.0
1.0;0101;7.0;2011.0;20.0;6.0;2011.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;9712.0
1.0;0101;7.0;2011.0;30.0;5.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;9712.0
1.0;0101;10.0;2011.0;23.0;8.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;9712.0
1.0;0101;11.0;2011.0;16.0;8.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;9712.0
7.0;0718;6.0;2011.0;27.0;5.0;2011.0;7.0;0701;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;9712.0
