DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;AÑOOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PPERHOM;PPERMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
8.0;0805;1.0;2021.0;15.0;12.0;2020.0;8.0;0805;31.0;21.0;1.0;1.0;320.0;320.0;4.0;3.0;23.0;97.0
18.0;1805;5.0;2020.0;12.0;3.0;2020.0;18.0;1805;31.0;22.0;4.0;4.0;320.0;320.0;4.0;4.0;33.0;23.0
22.0;2217;9.0;2020.0;12.0;2.0;2020.0;22.0;2217;31.0;22.0;4.0;4.0;320.0;320.0;4.0;1.0;43.0;97.0
22.0;2201;8.0;2020.0;10.0;3.0;2020.0;22.0;2216;31.0;22.0;4.0;5.0;320.0;320.0;2.0;4.0;72.0;97.0
12.0;1218;5.0;2020.0;14.0;2.0;2020.0;12.0;1218;31.0;22.0;4.0;4.0;320.0;320.0;3.0;3.0;92.0;97.0
5.0;0504;3.0;2021.0;4.0;12.0;2020.0;5.0;0504;31.0;22.0;4.0;9.0;320.0;320.0;5.0;4.0;97.0;97.0
4.0;0409;3.0;2020.0;3.0;2.0;2020.0;4.0;0413;31.0;23.0;1.0;1.0;320.0;320.0;2.0;1.0;92.0;97.0
10.0;1012;12.0;2020.0;16.0;3.0;2020.0;10.0;1012;31.0;23.0;1.0;9.0;320.0;320.0;2.0;9.0;97.0;97.0
1.0;0101;11.0;2020.0;28.0;1.0;2020.0;1.0;0108;31.0;24.0;4.0;4.0;320.0;320.0;1.0;3.0;3.0;97.0
13.0;1301;9.0;2020.0;7.0;2.0;2020.0;13.0;1317;31.0;24.0;1.0;1.0;320.0;320.0;4.0;2.0;23.0;97.0
18.0;1804;9.0;2020.0;8.0;9.0;2020.0;18.0;1804;31.0;24.0;4.0;4.0;320.0;320.0;2.0;2.0;61.0;97.0
8.0;0804;12.0;2020.0;24.0;11.0;2020.0;9.0;0901;31.0;24.0;1.0;1.0;320.0;320.0;3.0;3.0;75.0;97.0
6.0;0601;10.0;2020.0;4.0;9.0;2020.0;6.0;0602;31.0;24.0;4.0;4.0;320.0;320.0;3.0;3.0;92.0;97.0
1.0;0101;4.0;2020.0;10.0;3.0;2020.0;1.0;0101;31.0;24.0;4.0;4.0;320.0;320.0;2.0;3.0;97.0;97.0
8.0;0805;11.0;2020.0;7.0;10.0;2020.0;8.0;0805;31.0;25.0;1.0;9.0;320.0;320.0;4.0;1.0;31.0;97.0
11.0;1101;5.0;2020.0;4.0;3.0;2020.0;11.0;1101;31.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;34.0;97.0
9.0;0901;2.0;2020.0;14.0;2.0;2020.0;9.0;0917;31.0;25.0;4.0;4.0;320.0;320.0;4.0;2.0;43.0;97.0
9.0;0902;12.0;2020.0;12.0;3.0;2020.0;8.0;0802;31.0;25.0;4.0;1.0;320.0;320.0;2.0;3.0;51.0;97.0
16.0;1601;2.0;2020.0;24.0;1.0;2020.0;16.0;1601;31.0;25.0;4.0;4.0;320.0;320.0;2.0;4.0;72.0;23.0
4.0;0401;8.0;2020.0;24.0;1.0;2020.0;4.0;0401;31.0;25.0;1.0;4.0;320.0;320.0;3.0;1.0;74.0;97.0
21.0;2101;12.0;2020.0;9.0;10.0;2020.0;21.0;2105;31.0;25.0;1.0;4.0;320.0;320.0;3.0;2.0;92.0;97.0
5.0;0513;3.0;2021.0;16.0;3.0;2020.0;5.0;0513;31.0;25.0;4.0;4.0;320.0;320.0;9.0;9.0;92.0;97.0
1.0;0103;3.0;2020.0;4.0;3.0;2020.0;1.0;0101;31.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;23.0
19.0;1903;6.0;2021.0;22.0;10.0;2020.0;19.0;1903;31.0;25.0;4.0;4.0;320.0;320.0;3.0;4.0;97.0;43.0
1.0;0101;11.0;2020.0;28.0;9.0;2020.0;1.0;0101;31.0;25.0;4.0;9.0;320.0;840.0;4.0;1.0;97.0;97.0
1.0;0111;11.0;2020.0;28.0;10.0;2020.0;1.0;0110;31.0;25.0;4.0;4.0;320.0;320.0;3.0;3.0;97.0;97.0
4.0;0407;12.0;2020.0;22.0;10.0;2020.0;4.0;0407;31.0;26.0;1.0;1.0;320.0;320.0;4.0;2.0;31.0;97.0
18.0;1801;9.0;2020.0;24.0;8.0;2020.0;18.0;1801;31.0;26.0;4.0;4.0;320.0;320.0;4.0;3.0;35.0;97.0
1.0;0114;2.0;2021.0;2.0;12.0;2020.0;1.0;0114;31.0;26.0;4.0;4.0;320.0;320.0;3.0;3.0;71.0;97.0
1.0;0101;2.0;2021.0;3.0;12.0;2020.0;1.0;0101;31.0;26.0;4.0;4.0;320.0;320.0;4.0;9.0;72.0;41.0
16.0;1601;9.0;2020.0;28.0;2.0;2020.0;16.0;1617;31.0;26.0;4.0;4.0;320.0;320.0;4.0;2.0;83.0;97.0
9.0;0913;2.0;2021.0;30.0;10.0;2020.0;8.0;0801;31.0;26.0;1.0;1.0;320.0;320.0;9.0;2.0;83.0;97.0
22.0;2205;3.0;2021.0;2.0;10.0;2020.0;22.0;2203;31.0;26.0;4.0;4.0;320.0;320.0;2.0;1.0;92.0;97.0
2.0;0201;3.0;2020.0;21.0;1.0;2020.0;2.0;0201;31.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;41.0
5.0;0511;12.0;2020.0;24.0;11.0;2020.0;1.0;0114;31.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;41.0
4.0;0404;11.0;2020.0;23.0;9.0;2020.0;4.0;0404;31.0;26.0;1.0;1.0;320.0;320.0;3.0;4.0;97.0;97.0
9.0;0901;12.0;2020.0;9.0;12.0;2020.0;12.0;1201;31.0;26.0;4.0;4.0;320.0;320.0;5.0;4.0;97.0;97.0
1.0;0101;1.0;2021.0;12.0;10.0;2020.0;1.0;0101;31.0;26.0;4.0;4.0;320.0;320.0;4.0;3.0;97.0;97.0
21.0;2101;8.0;2020.0;17.0;2.0;2020.0;21.0;2107;31.0;27.0;4.0;4.0;320.0;320.0;5.0;3.0;23.0;97.0
9.0;0901;1.0;2021.0;11.0;11.0;2020.0;9.0;0901;31.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;35.0;97.0
17.0;1706;10.0;2020.0;20.0;7.0;2020.0;17.0;1705;31.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;72.0;97.0
20.0;2011;2.0;2021.0;4.0;12.0;2020.0;22.0;2203;31.0;27.0;4.0;4.0;320.0;320.0;3.0;4.0;75.0;97.0
13.0;1303;3.0;2020.0;12.0;2.0;2020.0;13.0;1303;31.0;27.0;4.0;4.0;320.0;320.0;2.0;2.0;92.0;97.0
1.0;0111;12.0;2020.0;16.0;12.0;2020.0;1.0;0110;31.0;27.0;1.0;1.0;320.0;320.0;2.0;2.0;92.0;97.0
21.0;2101;2.0;2021.0;18.0;11.0;2020.0;21.0;2101;31.0;27.0;4.0;4.0;320.0;320.0;3.0;3.0;97.0;97.0
1.0;0101;11.0;2020.0;6.0;11.0;2020.0;1.0;0101;31.0;27.0;4.0;4.0;320.0;320.0;4.0;3.0;97.0;97.0
1.0;0101;2.0;2021.0;19.0;10.0;2020.0;1.0;0101;31.0;27.0;4.0;4.0;320.0;320.0;4.0;3.0;97.0;97.0
1.0;0101;2.0;2020.0;23.0;1.0;2020.0;1.0;0101;31.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
9.0;0922;5.0;2021.0;13.0;11.0;2020.0;9.0;0901;31.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
1.0;0101;1.0;2021.0;2.0;12.0;2020.0;1.0;0101;31.0;27.0;4.0;4.0;320.0;840.0;4.0;4.0;97.0;97.0
4.0;0401;10.0;2020.0;24.0;9.0;2020.0;1.0;0115;31.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
1.0;0101;3.0;2020.0;21.0;2.0;2020.0;1.0;0101;31.0;27.0;4.0;4.0;320.0;320.0;3.0;2.0;97.0;97.0
9.0;0901;8.0;2020.0;16.0;3.0;2020.0;9.0;0902;31.0;27.0;4.0;4.0;320.0;320.0;4.0;3.0;97.0;97.0
1.0;0101;3.0;2020.0;21.0;1.0;2020.0;3.0;0301;31.0;28.0;4.0;4.0;320.0;320.0;5.0;4.0;22.0;97.0
8.0;0801;9.0;2020.0;13.0;8.0;2020.0;8.0;0801;31.0;28.0;1.0;1.0;320.0;320.0;4.0;4.0;23.0;97.0
16.0;1610;6.0;2021.0;15.0;10.0;2020.0;16.0;1601;31.0;28.0;4.0;4.0;320.0;320.0;4.0;4.0;32.0;97.0
4.0;0401;12.0;2020.0;3.0;12.0;2020.0;4.0;0401;31.0;28.0;4.0;1.0;320.0;320.0;9.0;4.0;34.0;23.0
9.0;0901;2.0;2020.0;24.0;1.0;2020.0;9.0;0901;31.0;28.0;4.0;4.0;320.0;320.0;3.0;4.0;97.0;23.0
1.0;0101;2.0;2020.0;3.0;2.0;2020.0;1.0;0117;31.0;28.0;4.0;4.0;320.0;320.0;3.0;9.0;97.0;43.0
1.0;0101;12.0;2020.0;26.0;10.0;2020.0;1.0;0101;31.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;33.0;33.0
1.0;0101;3.0;2021.0;4.0;12.0;2020.0;1.0;0101;31.0;29.0;4.0;9.0;320.0;320.0;4.0;4.0;34.0;43.0
2.0;0201;3.0;2020.0;4.0;3.0;2020.0;2.0;0201;31.0;29.0;4.0;4.0;320.0;320.0;4.0;5.0;42.0;97.0
1.0;0115;11.0;2020.0;11.0;3.0;2020.0;1.0;0115;31.0;29.0;4.0;4.0;320.0;320.0;4.0;2.0;52.0;97.0
14.0;1409;4.0;2021.0;19.0;10.0;2020.0;14.0;1409;31.0;29.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
7.0;0701;3.0;2020.0;16.0;1.0;2020.0;7.0;0706;31.0;29.0;1.0;1.0;320.0;320.0;2.0;2.0;71.0;97.0
20.0;2001;11.0;2020.0;12.0;3.0;2020.0;20.0;2011;31.0;29.0;4.0;4.0;320.0;320.0;3.0;1.0;71.0;97.0
3.0;0308;12.0;2020.0;9.0;10.0;2020.0;1.0;0101;31.0;29.0;4.0;9.0;320.0;320.0;4.0;4.0;72.0;52.0
1.0;0101;6.0;2021.0;11.0;2.0;2020.0;1.0;0108;31.0;29.0;4.0;4.0;320.0;320.0;3.0;3.0;93.0;97.0
1.0;0101;2.0;2020.0;20.0;1.0;2020.0;1.0;0101;31.0;29.0;4.0;4.0;320.0;320.0;3.0;2.0;97.0;97.0
1.0;0101;2.0;2021.0;9.0;12.0;2020.0;1.0;0101;31.0;29.0;4.0;4.0;320.0;320.0;4.0;3.0;97.0;97.0
12.0;1230;10.0;2020.0;11.0;3.0;2020.0;9.0;0920;31.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
1.0;0101;2.0;2020.0;23.0;1.0;2020.0;1.0;0108;31.0;29.0;9.0;4.0;320.0;320.0;9.0;3.0;99.0;97.0
1.0;0101;11.0;2020.0;19.0;10.0;2020.0;1.0;0114;31.0;30.0;4.0;4.0;320.0;320.0;5.0;5.0;22.0;24.0
13.0;1301;4.0;2020.0;21.0;1.0;2020.0;13.0;1301;31.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;23.0;41.0
1.0;0102;11.0;2020.0;19.0;10.0;2020.0;1.0;0102;31.0;30.0;4.0;4.0;320.0;320.0;4.0;9.0;34.0;26.0
18.0;1804;1.0;2020.0;17.0;1.0;2020.0;18.0;1804;31.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;52.0;34.0
13.0;1301;12.0;2020.0;8.0;10.0;2020.0;13.0;1301;31.0;30.0;4.0;4.0;320.0;320.0;3.0;4.0;52.0;97.0
6.0;0601;2.0;2021.0;16.0;11.0;2020.0;6.0;0608;31.0;30.0;4.0;4.0;320.0;320.0;3.0;4.0;61.0;23.0
6.0;0602;3.0;2020.0;15.0;1.0;2020.0;6.0;0601;31.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;72.0;97.0
10.0;1021;12.0;2020.0;26.0;10.0;2020.0;11.0;1107;31.0;30.0;4.0;4.0;320.0;320.0;1.0;2.0;92.0;97.0
1.0;0101;4.0;2021.0;18.0;11.0;2020.0;1.0;0115;31.0;30.0;4.0;4.0;320.0;320.0;2.0;4.0;97.0;81.0
1.0;0101;12.0;2020.0;16.0;11.0;2020.0;5.0;0511;31.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
13.0;1312;5.0;2021.0;11.0;3.0;2020.0;13.0;1312;31.0;31.0;4.0;4.0;320.0;320.0;4.0;4.0;23.0;23.0
22.0;2201;11.0;2020.0;16.0;3.0;2020.0;22.0;2201;31.0;31.0;4.0;4.0;320.0;320.0;4.0;5.0;23.0;97.0
3.0;0301;11.0;2020.0;27.0;1.0;2020.0;3.0;0301;31.0;31.0;4.0;9.0;320.0;320.0;4.0;9.0;34.0;33.0
1.0;0101;2.0;2020.0;3.0;1.0;2020.0;1.0;0101;31.0;31.0;4.0;4.0;320.0;840.0;9.0;4.0;34.0;34.0
21.0;2101;9.0;2020.0;12.0;2.0;2020.0;21.0;2101;31.0;31.0;4.0;9.0;320.0;320.0;4.0;4.0;34.0;41.0
1.0;0101;4.0;2021.0;25.0;11.0;2020.0;1.0;0101;31.0;31.0;4.0;4.0;320.0;340.0;4.0;4.0;52.0;97.0
1.0;0103;4.0;2020.0;12.0;2.0;2020.0;6.0;0608;31.0;31.0;4.0;4.0;320.0;320.0;2.0;3.0;54.0;97.0
20.0;2011;10.0;2020.0;3.0;2.0;2020.0;20.0;2011;31.0;31.0;4.0;9.0;320.0;320.0;2.0;4.0;61.0;23.0
12.0;1222;8.0;2020.0;30.0;7.0;2020.0;12.0;1222;31.0;31.0;4.0;4.0;320.0;320.0;3.0;2.0;83.0;97.0
15.0;1501;2.0;2020.0;10.0;1.0;2020.0;15.0;1502;31.0;31.0;1.0;1.0;320.0;320.0;4.0;4.0;97.0;23.0
1.0;0101;11.0;2020.0;6.0;2.0;2020.0;1.0;0108;31.0;31.0;9.0;4.0;320.0;320.0;9.0;4.0;97.0;97.0
1.0;0101;3.0;2020.0;6.0;3.0;2020.0;1.0;0101;31.0;31.0;4.0;4.0;320.0;320.0;5.0;5.0;97.0;97.0
14.0;1415;10.0;2020.0;24.0;1.0;2020.0;14.0;1415;31.0;31.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
9.0;0901;2.0;2020.0;29.0;1.0;2020.0;9.0;0901;31.0;32.0;4.0;4.0;320.0;320.0;5.0;4.0;24.0;31.0
17.0;1701;12.0;2020.0;15.0;12.0;2020.0;17.0;1708;31.0;32.0;4.0;4.0;320.0;320.0;4.0;5.0;33.0;25.0
1.0;0101;2.0;2021.0;23.0;12.0;2020.0;1.0;0101;31.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;34.0;97.0
1.0;0101;12.0;2020.0;9.0;11.0;2020.0;1.0;0101;31.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;35.0;97.0
1.0;0101;2.0;2021.0;23.0;12.0;2020.0;1.0;0101;31.0;32.0;4.0;4.0;320.0;320.0;5.0;4.0;43.0;52.0
1.0;0101;1.0;2021.0;9.0;12.0;2020.0;1.0;0108;31.0;32.0;4.0;4.0;320.0;320.0;4.0;9.0;52.0;25.0
9.0;0901;3.0;2020.0;11.0;3.0;2020.0;9.0;0901;31.0;32.0;4.0;9.0;320.0;320.0;9.0;9.0;52.0;97.0
7.0;0701;11.0;2020.0;25.0;9.0;2020.0;7.0;0701;31.0;32.0;1.0;1.0;320.0;320.0;3.0;4.0;71.0;97.0
8.0;0801;9.0;2020.0;19.0;8.0;2020.0;8.0;0801;31.0;32.0;1.0;1.0;320.0;320.0;2.0;2.0;75.0;75.0
5.0;0502;11.0;2020.0;16.0;10.0;2020.0;5.0;0501;31.0;32.0;4.0;4.0;320.0;320.0;4.0;2.0;81.0;97.0
22.0;2201;10.0;2020.0;16.0;10.0;2020.0;22.0;2212;31.0;32.0;4.0;4.0;320.0;320.0;3.0;3.0;83.0;97.0
1.0;0101;11.0;2020.0;19.0;10.0;2020.0;12.0;1226;31.0;32.0;1.0;1.0;320.0;320.0;1.0;1.0;92.0;97.0
1.0;0101;8.0;2020.0;12.0;2.0;2020.0;1.0;0101;31.0;32.0;4.0;9.0;320.0;826.0;4.0;1.0;97.0;97.0
9.0;0916;2.0;2020.0;23.0;1.0;2020.0;9.0;0923;31.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
1.0;0101;12.0;2020.0;30.0;11.0;2020.0;1.0;0101;31.0;32.0;4.0;4.0;320.0;320.0;5.0;4.0;97.0;97.0
12.0;1215;1.0;2021.0;13.0;11.0;2020.0;12.0;1215;31.0;32.0;4.0;4.0;320.0;320.0;3.0;3.0;97.0;97.0
17.0;1703;2.0;2021.0;15.0;10.0;2020.0;17.0;1710;31.0;33.0;4.0;4.0;320.0;320.0;5.0;5.0;25.0;23.0
10.0;1015;2.0;2020.0;14.0;1.0;2020.0;10.0;1015;31.0;33.0;4.0;4.0;320.0;320.0;5.0;4.0;31.0;41.0
1.0;0101;4.0;2021.0;10.0;12.0;2020.0;1.0;0101;31.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;35.0;41.0
1.0;0101;3.0;2021.0;7.0;12.0;2020.0;1.0;0101;31.0;33.0;4.0;4.0;320.0;320.0;4.0;3.0;35.0;52.0
1.0;0101;2.0;2020.0;31.0;1.0;2020.0;1.0;0101;31.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
20.0;2007;6.0;2021.0;20.0;11.0;2020.0;20.0;2007;31.0;33.0;4.0;4.0;320.0;320.0;2.0;4.0;97.0;97.0
5.0;0508;12.0;2020.0;3.0;12.0;2020.0;1.0;0114;31.0;34.0;4.0;4.0;320.0;320.0;9.0;5.0;21.0;41.0
9.0;0901;2.0;2020.0;21.0;2.0;2020.0;12.0;1206;31.0;34.0;1.0;1.0;320.0;320.0;4.0;4.0;32.0;32.0
2.0;0201;10.0;2020.0;11.0;9.0;2020.0;16.0;1609;31.0;34.0;4.0;4.0;320.0;320.0;4.0;4.0;33.0;41.0
6.0;0606;12.0;2020.0;30.0;1.0;2020.0;6.0;0601;31.0;34.0;4.0;4.0;320.0;320.0;4.0;4.0;34.0;97.0
4.0;0401;9.0;2020.0;9.0;3.0;2020.0;4.0;0407;31.0;34.0;4.0;1.0;320.0;320.0;4.0;4.0;41.0;97.0
1.0;0113;8.0;2020.0;30.0;1.0;2020.0;1.0;0101;31.0;34.0;4.0;4.0;320.0;320.0;4.0;5.0;97.0;23.0
6.0;0603;3.0;2020.0;21.0;2.0;2020.0;1.0;0101;31.0;34.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
1.0;0101;8.0;2020.0;10.0;2.0;2020.0;1.0;0101;31.0;34.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
1.0;0115;10.0;2020.0;13.0;10.0;2020.0;1.0;0103;31.0;34.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
1.0;0101;1.0;2021.0;28.0;12.0;2020.0;1.0;0101;31.0;35.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;41.0
3.0;0308;1.0;2021.0;5.0;3.0;2020.0;1.0;0101;31.0;35.0;4.0;4.0;320.0;320.0;4.0;4.0;43.0;34.0
1.0;0101;9.0;2020.0;20.0;2.0;2020.0;1.0;0101;31.0;35.0;4.0;4.0;320.0;320.0;4.0;9.0;97.0;22.0
16.0;1615;12.0;2020.0;23.0;11.0;2020.0;16.0;1615;31.0;35.0;1.0;1.0;320.0;320.0;3.0;4.0;97.0;23.0
15.0;1501;1.0;2021.0;15.0;12.0;2020.0;15.0;1503;31.0;35.0;4.0;4.0;320.0;320.0;4.0;9.0;97.0;24.0
7.0;0701;2.0;2021.0;11.0;12.0;2020.0;1.0;0101;31.0;35.0;4.0;9.0;320.0;320.0;4.0;9.0;97.0;99.0
6.0;0608;10.0;2020.0;9.0;10.0;2020.0;15.0;1508;31.0;37.0;1.0;4.0;320.0;320.0;4.0;5.0;23.0;33.0
12.0;1220;3.0;2021.0;29.0;10.0;2020.0;12.0;1220;31.0;38.0;4.0;4.0;320.0;320.0;2.0;2.0;92.0;97.0
1.0;0101;5.0;2021.0;20.0;8.0;2020.0;1.0;0108;31.0;38.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
21.0;2101;2.0;2021.0;18.0;11.0;2020.0;21.0;2101;31.0;39.0;9.0;4.0;320.0;320.0;4.0;3.0;35.0;97.0
1.0;0101;12.0;2020.0;24.0;11.0;2020.0;1.0;0101;31.0;39.0;4.0;4.0;320.0;320.0;4.0;5.0;71.0;21.0
1.0;0101;2.0;2020.0;21.0;1.0;2020.0;1.0;0101;31.0;39.0;4.0;4.0;320.0;320.0;4.0;5.0;97.0;23.0
14.0;1401;9.0;2020.0;25.0;8.0;2020.0;14.0;1403;31.0;40.0;4.0;4.0;320.0;320.0;9.0;9.0;23.0;41.0
20.0;2001;10.0;2020.0;17.0;3.0;2020.0;21.0;2103;31.0;40.0;4.0;4.0;320.0;320.0;2.0;3.0;92.0;97.0
1.0;0101;7.0;2020.0;14.0;1.0;2020.0;9.0;0909;31.0;40.0;1.0;1.0;320.0;320.0;1.0;1.0;92.0;97.0
4.0;0401;10.0;2020.0;18.0;8.0;2020.0;4.0;0401;31.0;41.0;4.0;4.0;320.0;320.0;4.0;2.0;31.0;51.0
1.0;0101;4.0;2020.0;13.0;3.0;2020.0;1.0;0116;31.0;42.0;4.0;4.0;320.0;320.0;4.0;4.0;34.0;34.0
9.0;0920;9.0;2020.0;18.0;6.0;2020.0;9.0;0917;31.0;999.0;4.0;4.0;320.0;320.0;3.0;9.0;92.0;99.0
17.0;1711;1.0;2021.0;9.0;12.0;2020.0;17.0;1711;32.0;22.0;4.0;4.0;320.0;320.0;3.0;2.0;75.0;97.0
1.0;0111;1.0;2021.0;28.0;12.0;2020.0;1.0;0111;32.0;23.0;9.0;4.0;320.0;320.0;4.0;4.0;23.0;97.0
16.0;1610;10.0;2020.0;3.0;9.0;2020.0;16.0;1610;32.0;23.0;1.0;1.0;320.0;320.0;4.0;2.0;97.0;97.0
1.0;0101;11.0;2020.0;14.0;10.0;2020.0;1.0;0101;32.0;24.0;4.0;4.0;320.0;320.0;4.0;4.0;23.0;23.0
6.0;0606;2.0;2020.0;31.0;1.0;2020.0;1.0;0101;32.0;24.0;4.0;4.0;320.0;320.0;9.0;4.0;24.0;97.0
9.0;0901;1.0;2021.0;16.0;12.0;2020.0;12.0;1217;32.0;24.0;4.0;4.0;320.0;320.0;4.0;2.0;34.0;97.0
17.0;1703;3.0;2021.0;14.0;12.0;2020.0;17.0;1701;32.0;24.0;4.0;4.0;320.0;320.0;4.0;4.0;43.0;23.0
9.0;0920;1.0;2021.0;28.0;12.0;2020.0;12.0;1220;32.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;97.0
1.0;0106;4.0;2021.0;17.0;2.0;2020.0;1.0;0101;32.0;25.0;4.0;4.0;320.0;320.0;5.0;4.0;33.0;97.0
1.0;0111;2.0;2021.0;27.0;10.0;2020.0;1.0;0101;32.0;25.0;9.0;4.0;320.0;320.0;2.0;3.0;74.0;81.0
18.0;1801;11.0;2020.0;16.0;1.0;2020.0;18.0;1801;32.0;25.0;4.0;4.0;320.0;320.0;3.0;4.0;83.0;33.0
13.0;1307;4.0;2020.0;27.0;1.0;2020.0;13.0;1322;32.0;25.0;9.0;1.0;320.0;320.0;2.0;9.0;92.0;97.0
1.0;0101;3.0;2021.0;15.0;12.0;2020.0;1.0;0101;32.0;25.0;4.0;4.0;320.0;320.0;4.0;3.0;97.0;97.0
18.0;1801;3.0;2021.0;20.0;11.0;2020.0;18.0;1801;32.0;25.0;4.0;4.0;320.0;320.0;9.0;4.0;97.0;97.0
1.0;0101;3.0;2020.0;23.0;1.0;2020.0;12.0;1202;32.0;26.0;4.0;4.0;320.0;320.0;5.0;4.0;1.0;97.0
1.0;0101;2.0;2020.0;28.0;1.0;2020.0;1.0;0101;32.0;26.0;4.0;4.0;320.0;320.0;5.0;9.0;26.0;24.0
19.0;1901;12.0;2020.0;10.0;11.0;2020.0;19.0;1901;32.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;32.0;23.0
9.0;0922;7.0;2020.0;25.0;6.0;2020.0;9.0;0922;32.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;35.0;33.0
14.0;1413;1.0;2021.0;4.0;12.0;2020.0;14.0;1413;32.0;26.0;1.0;1.0;320.0;320.0;2.0;2.0;92.0;97.0
21.0;2101;12.0;2020.0;28.0;10.0;2020.0;21.0;2101;32.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;97.0;97.0
1.0;0101;7.0;2020.0;9.0;1.0;2020.0;19.0;1901;32.0;26.0;4.0;4.0;320.0;320.0;9.0;9.0;97.0;97.0
1.0;0103;11.0;2020.0;2.0;10.0;2020.0;1.0;0103;32.0;26.0;4.0;4.0;320.0;320.0;3.0;3.0;97.0;97.0
12.0;1217;10.0;2020.0;2.0;1.0;2020.0;12.0;1213;32.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;31.0;35.0
1.0;0101;5.0;2021.0;13.0;3.0;2020.0;1.0;0115;32.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;35.0;43.0
4.0;0401;10.0;2020.0;28.0;9.0;2020.0;3.0;0301;32.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;52.0;52.0
6.0;0606;11.0;2020.0;30.0;10.0;2020.0;6.0;0601;32.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;72.0;23.0
19.0;1903;1.0;2021.0;9.0;12.0;2020.0;19.0;1904;32.0;27.0;4.0;4.0;320.0;320.0;9.0;2.0;83.0;97.0
3.0;0310;11.0;2020.0;12.0;3.0;2020.0;1.0;0110;32.0;27.0;1.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
10.0;1001;8.0;2020.0;10.0;2.0;2020.0;10.0;1001;32.0;27.0;9.0;4.0;320.0;320.0;1.0;4.0;97.0;97.0
5.0;0513;10.0;2020.0;3.0;2.0;2020.0;5.0;0513;32.0;27.0;4.0;4.0;320.0;320.0;9.0;9.0;97.0;97.0
10.0;1002;11.0;2020.0;1.0;9.0;2020.0;10.0;1002;32.0;27.0;4.0;4.0;320.0;320.0;3.0;3.0;97.0;97.0
20.0;2011;5.0;2021.0;18.0;12.0;2020.0;20.0;2011;32.0;28.0;4.0;4.0;320.0;320.0;4.0;2.0;23.0;97.0
1.0;0114;12.0;2020.0;13.0;11.0;2020.0;1.0;0114;32.0;28.0;4.0;4.0;320.0;320.0;9.0;4.0;24.0;97.0
11.0;1101;10.0;2020.0;15.0;10.0;2020.0;11.0;1101;32.0;28.0;4.0;4.0;320.0;320.0;4.0;2.0;32.0;97.0
20.0;2008;10.0;2020.0;2.0;10.0;2020.0;20.0;2008;32.0;28.0;4.0;4.0;320.0;320.0;3.0;2.0;51.0;97.0
1.0;0101;11.0;2020.0;27.0;10.0;2020.0;1.0;0103;32.0;28.0;4.0;4.0;320.0;320.0;2.0;4.0;52.0;43.0
1.0;0101;5.0;2021.0;9.0;12.0;2020.0;16.0;1601;32.0;28.0;4.0;4.0;320.0;320.0;5.0;3.0;74.0;97.0
17.0;1712;11.0;2020.0;28.0;9.0;2020.0;17.0;1712;32.0;28.0;4.0;4.0;320.0;320.0;3.0;4.0;83.0;51.0
