DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;AÑOOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PPERHOM;PPERMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
22.0;2201;3.0;2020.0;9.0;10.0;2019.0;22.0;2201;34.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;43.0;97.0
3.0;0309;1.0;2020.0;27.0;6.0;2019.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;4.0;1.0;43.0;97.0
22.0;2202;8.0;2019.0;7.0;8.0;2019.0;22.0;2201;25.0;31.0;4.0;4.0;320.0;320.0;4.0;4.0;43.0;97.0
1.0;0101;5.0;2019.0;9.0;5.0;2019.0;1.0;0101;44.0;47.0;4.0;4.0;320.0;320.0;4.0;4.0;43.0;97.0
1.0;0103;5.0;2019.0;18.0;2.0;2019.0;1.0;0101;32.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;43.0;97.0
1.0;0104;6.0;2019.0;20.0;2.0;2019.0;1.0;0108;33.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;43.0;97.0
9.0;0901;8.0;2019.0;7.0;8.0;2019.0;10.0;1010;35.0;33.0;4.0;4.0;320.0;320.0;5.0;4.0;43.0;97.0
1.0;0101;6.0;2019.0;7.0;3.0;2019.0;1.0;0101;30.0;31.0;4.0;9.0;320.0;320.0;5.0;9.0;43.0;97.0
1.0;0101;12.0;2019.0;11.0;9.0;2019.0;1.0;0101;63.0;40.0;4.0;4.0;320.0;320.0;5.0;3.0;43.0;97.0
3.0;0301;2.0;2019.0;12.0;2.0;2019.0;1.0;0101;47.0;34.0;4.0;4.0;320.0;320.0;5.0;4.0;43.0;97.0
1.0;0115;2.0;2020.0;12.0;12.0;2019.0;1.0;0115;37.0;28.0;9.0;9.0;320.0;320.0;9.0;2.0;43.0;97.0
17.0;1701;4.0;2019.0;7.0;3.0;2019.0;17.0;1701;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;5.0;2019.0;10.0;4.0;2019.0;21.0;2106;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
18.0;1802;7.0;2019.0;24.0;6.0;2019.0;18.0;1805;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
10.0;1001;8.0;2019.0;12.0;6.0;2019.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
2.0;0201;9.0;2019.0;19.0;8.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;12.0;2019.0;27.0;11.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;2.0;2020.0;24.0;7.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
11.0;1101;7.0;2019.0;13.0;5.0;2019.0;9.0;0901;55.0;41.0;9.0;4.0;484.0;320.0;9.0;3.0;43.0;97.0
1.0;0106;6.0;2019.0;25.0;3.0;2019.0;1.0;0113;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;6.0;2019.0;6.0;5.0;2019.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
2.0;0201;6.0;2019.0;15.0;5.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
2.0;0201;6.0;2019.0;4.0;4.0;2019.0;2.0;0204;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;7.0;2019.0;23.0;5.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0106;9.0;2019.0;21.0;8.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
4.0;0401;9.0;2019.0;22.0;8.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
6.0;0601;9.0;2019.0;27.0;5.0;2019.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;10.0;2019.0;27.0;8.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0106;10.0;2019.0;4.0;9.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;10.0;2019.0;8.0;10.0;2019.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
19.0;1902;11.0;2019.0;30.0;9.0;2019.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
12.0;1202;12.0;2019.0;10.0;10.0;2019.0;12.0;1202;38.0;33.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
18.0;1804;12.0;2019.0;1.0;10.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0117;12.0;2019.0;9.0;7.0;2019.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0104;1.0;2020.0;21.0;5.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0106;2.0;2020.0;15.0;11.0;2019.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;9.0;2019.0;7.0;8.0;2019.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;43.0;97.0
1.0;0101;7.0;2019.0;5.0;7.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;11.0;2019.0;8.0;10.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
8.0;0801;4.0;2019.0;5.0;4.0;2019.0;8.0;0801;24.0;19.0;1.0;1.0;320.0;320.0;4.0;4.0;44.0;97.0
1.0;0106;8.0;2019.0;25.0;4.0;2019.0;1.0;0101;33.0;31.0;4.0;4.0;320.0;320.0;4.0;4.0;44.0;97.0
20.0;2001;6.0;2019.0;27.0;6.0;2019.0;1.0;0101;50.0;46.0;9.0;9.0;320.0;320.0;1.0;1.0;51.0;97.0
9.0;0901;12.0;2019.0;21.0;11.0;2019.0;9.0;0912;29.0;29.0;1.0;1.0;320.0;320.0;1.0;1.0;51.0;97.0
11.0;1104;10.0;2019.0;24.0;4.0;2019.0;11.0;1104;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;51.0;97.0
14.0;1419;7.0;2019.0;3.0;7.0;2019.0;14.0;1419;29.0;25.0;4.0;4.0;320.0;320.0;2.0;1.0;51.0;97.0
1.0;0112;10.0;2019.0;5.0;9.0;2019.0;1.0;0110;26.0;27.0;4.0;4.0;320.0;320.0;2.0;3.0;51.0;97.0
1.0;0101;5.0;2019.0;10.0;4.0;2019.0;1.0;0110;31.0;28.0;4.0;4.0;320.0;320.0;2.0;4.0;51.0;97.0
6.0;0603;3.0;2019.0;5.0;2.0;2019.0;6.0;0603;45.0;41.0;4.0;4.0;320.0;320.0;3.0;2.0;51.0;97.0
1.0;0104;6.0;2019.0;5.0;3.0;2019.0;1.0;0101;23.0;22.0;4.0;4.0;320.0;320.0;3.0;2.0;51.0;97.0
19.0;1901;2.0;2020.0;14.0;8.0;2019.0;16.0;1617;29.0;26.0;4.0;4.0;320.0;320.0;3.0;3.0;51.0;97.0
9.0;0920;10.0;2019.0;14.0;6.0;2019.0;9.0;0917;26.0;32.0;4.0;4.0;320.0;320.0;3.0;2.0;51.0;97.0
1.0;0101;2.0;2020.0;15.0;11.0;2019.0;1.0;0101;28.0;24.0;1.0;4.0;320.0;320.0;3.0;2.0;51.0;97.0
3.0;0302;2.0;2020.0;15.0;11.0;2019.0;3.0;0302;23.0;22.0;4.0;4.0;320.0;320.0;3.0;4.0;51.0;97.0
6.0;0612;10.0;2019.0;3.0;9.0;2019.0;6.0;0612;29.0;27.0;4.0;4.0;320.0;320.0;3.0;4.0;51.0;97.0
1.0;0111;12.0;2019.0;18.0;11.0;2019.0;22.0;2212;29.0;24.0;4.0;4.0;320.0;320.0;3.0;4.0;51.0;97.0
6.0;0601;3.0;2019.0;13.0;2.0;2019.0;6.0;0602;27.0;25.0;4.0;4.0;320.0;320.0;4.0;2.0;51.0;97.0
9.0;0901;12.0;2019.0;12.0;12.0;2019.0;9.0;0902;42.0;999.0;4.0;4.0;320.0;320.0;4.0;9.0;51.0;97.0
13.0;1301;10.0;2019.0;9.0;4.0;2019.0;13.0;1301;31.0;22.0;4.0;4.0;320.0;320.0;4.0;3.0;51.0;97.0
22.0;2203;6.0;2020.0;4.0;9.0;2019.0;22.0;2203;31.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;51.0;97.0
1.0;0101;5.0;2019.0;23.0;5.0;2019.0;1.0;0101;29.0;30.0;4.0;4.0;320.0;320.0;4.0;5.0;51.0;97.0
1.0;0101;10.0;2019.0;4.0;7.0;2019.0;1.0;0101;36.0;31.0;4.0;4.0;320.0;320.0;5.0;4.0;51.0;97.0
5.0;0502;4.0;2019.0;11.0;3.0;2019.0;5.0;0504;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;51.0;97.0
1.0;0101;8.0;2019.0;4.0;7.0;2019.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;51.0;97.0
1.0;0101;6.0;2019.0;20.0;3.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;51.0;97.0
1.0;0107;6.0;2019.0;6.0;2.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;51.0;97.0
1.0;0106;12.0;2019.0;7.0;11.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;51.0;97.0
22.0;2214;1.0;2020.0;15.0;10.0;2019.0;22.0;2214;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;51.0;97.0
17.0;1703;4.0;2019.0;29.0;1.0;2019.0;17.0;1703;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;51.0;97.0
6.0;0603;8.0;2019.0;15.0;7.0;2019.0;6.0;0614;26.0;29.0;9.0;4.0;840.0;320.0;9.0;4.0;51.0;97.0
1.0;0101;4.0;2019.0;12.0;3.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;51.0;97.0
9.0;0920;1.0;2020.0;24.0;10.0;2019.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;51.0;97.0
1.0;0115;2.0;2020.0;5.0;12.0;2019.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;51.0;97.0
1.0;0101;4.0;2019.0;28.0;3.0;2019.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
8.0;0805;4.0;2019.0;28.0;3.0;2019.0;8.0;0805;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0101;6.0;2019.0;29.0;5.0;2019.0;1.0;0115;66.0;65.0;4.0;9.0;320.0;316.0;1.0;1.0;52.0;97.0
12.0;1216;6.0;2019.0;7.0;3.0;2019.0;8.0;0805;46.0;44.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0106;7.0;2019.0;24.0;5.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
18.0;1801;7.0;2019.0;20.0;6.0;2019.0;18.0;1801;34.0;39.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
8.0;0805;9.0;2019.0;17.0;5.0;2019.0;8.0;0805;999.0;999.0;1.0;1.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0101;9.0;2019.0;4.0;7.0;2019.0;1.0;0101;58.0;39.0;9.0;9.0;484.0;320.0;1.0;1.0;52.0;97.0
8.0;0805;10.0;2019.0;3.0;9.0;2019.0;8.0;0805;31.0;27.0;1.0;1.0;320.0;320.0;1.0;1.0;52.0;97.0
11.0;1101;11.0;2019.0;6.0;6.0;2019.0;10.0;1001;32.0;36.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
8.0;0805;12.0;2019.0;29.0;10.0;2019.0;8.0;0805;26.0;24.0;1.0;1.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0111;12.0;2019.0;15.0;11.0;2019.0;1.0;0108;78.0;68.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
8.0;0805;1.0;2020.0;10.0;10.0;2019.0;8.0;0805;999.0;999.0;1.0;1.0;320.0;320.0;1.0;1.0;52.0;97.0
17.0;1711;1.0;2020.0;20.0;11.0;2019.0;17.0;1701;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0101;2.0;2020.0;3.0;6.0;2019.0;1.0;0101;35.0;30.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
8.0;0802;2.0;2020.0;20.0;3.0;2019.0;8.0;0806;49.0;46.0;1.0;1.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0101;2.0;2020.0;9.0;12.0;2019.0;8.0;0805;30.0;33.0;9.0;1.0;320.0;320.0;1.0;1.0;52.0;97.0
14.0;1401;2.0;2020.0;20.0;12.0;2019.0;14.0;1401;25.0;23.0;1.0;1.0;320.0;320.0;1.0;1.0;52.0;97.0
8.0;0801;2.0;2019.0;9.0;1.0;2019.0;8.0;0801;38.0;30.0;9.0;5.0;320.0;320.0;1.0;2.0;52.0;97.0
21.0;2101;3.0;2019.0;26.0;2.0;2019.0;1.0;0101;51.0;45.0;9.0;4.0;320.0;320.0;1.0;2.0;52.0;97.0
1.0;0108;5.0;2019.0;11.0;3.0;2019.0;1.0;0101;38.0;37.0;4.0;4.0;320.0;320.0;1.0;2.0;52.0;97.0
8.0;0805;11.0;2019.0;1.0;10.0;2019.0;8.0;0805;23.0;22.0;1.0;1.0;320.0;320.0;1.0;2.0;52.0;97.0
5.0;0501;11.0;2019.0;23.0;10.0;2019.0;14.0;1401;36.0;32.0;9.0;1.0;320.0;320.0;1.0;2.0;52.0;97.0
7.0;0701;5.0;2019.0;27.0;2.0;2019.0;8.0;0801;24.0;24.0;9.0;1.0;320.0;320.0;1.0;3.0;52.0;97.0
1.0;0101;4.0;2019.0;31.0;1.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0101;7.0;2019.0;15.0;7.0;2019.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0115;7.0;2019.0;15.0;4.0;2019.0;1.0;0108;47.0;34.0;9.0;4.0;320.0;320.0;1.0;4.0;52.0;97.0
1.0;0101;5.0;2019.0;15.0;1.0;2019.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0101;8.0;2019.0;15.0;2.0;2019.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0105;9.0;2019.0;31.0;5.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
4.0;0403;10.0;2019.0;27.0;9.0;2019.0;1.0;0101;46.0;41.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0101;10.0;2019.0;18.0;9.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0101;11.0;2019.0;23.0;9.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
14.0;1416;12.0;2019.0;8.0;5.0;2019.0;14.0;1416;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0101;5.0;2019.0;28.0;3.0;2019.0;1.0;0101;30.0;31.0;9.0;4.0;376.0;320.0;1.0;4.0;52.0;97.0
1.0;0101;12.0;2019.0;22.0;11.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52.0;97.0
1.0;0114;8.0;2019.0;28.0;5.0;2019.0;1.0;0101;999.0;999.0;9.0;9.0;720.0;320.0;1.0;9.0;52.0;97.0
17.0;1711;9.0;2019.0;18.0;6.0;2019.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;720.0;1.0;9.0;52.0;97.0
9.0;0901;1.0;2019.0;25.0;1.0;2019.0;9.0;0901;41.0;40.0;1.0;9.0;320.0;320.0;2.0;1.0;52.0;97.0
4.0;0410;5.0;2019.0;25.0;3.0;2019.0;4.0;0406;31.0;25.0;1.0;1.0;320.0;320.0;2.0;1.0;52.0;97.0
8.0;0805;6.0;2019.0;1.0;4.0;2019.0;8.0;0805;58.0;41.0;1.0;1.0;320.0;320.0;2.0;1.0;52.0;97.0
4.0;0403;6.0;2019.0;4.0;6.0;2019.0;8.0;0805;23.0;23.0;1.0;9.0;320.0;320.0;2.0;1.0;52.0;97.0
8.0;0805;7.0;2019.0;24.0;6.0;2019.0;8.0;0805;26.0;24.0;1.0;1.0;320.0;320.0;2.0;1.0;52.0;97.0
8.0;0806;7.0;2019.0;11.0;1.0;2019.0;8.0;0806;30.0;26.0;1.0;1.0;320.0;320.0;2.0;1.0;52.0;97.0
9.0;0901;10.0;2019.0;7.0;8.0;2019.0;9.0;0903;42.0;26.0;1.0;1.0;320.0;320.0;2.0;1.0;52.0;97.0
3.0;0309;10.0;2019.0;30.0;9.0;2019.0;1.0;0115;57.0;53.0;4.0;4.0;320.0;320.0;2.0;1.0;52.0;97.0
1.0;0111;11.0;2019.0;7.0;2.0;2019.0;1.0;0111;60.0;67.0;4.0;4.0;320.0;320.0;2.0;1.0;52.0;97.0
13.0;1317;11.0;2019.0;11.0;2.0;2019.0;13.0;1308;38.0;33.0;1.0;1.0;320.0;320.0;2.0;1.0;52.0;97.0
9.0;0913;11.0;2019.0;17.0;10.0;2019.0;9.0;0913;29.0;20.0;1.0;1.0;320.0;320.0;2.0;1.0;52.0;97.0
13.0;1301;1.0;2020.0;29.0;10.0;2019.0;13.0;1301;43.0;35.0;4.0;4.0;320.0;320.0;2.0;1.0;52.0;97.0
9.0;0901;2.0;2019.0;11.0;2.0;2019.0;9.0;0901;52.0;29.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
7.0;0701;2.0;2019.0;11.0;1.0;2019.0;7.0;0701;29.0;25.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
1.0;0101;3.0;2019.0;19.0;2.0;2019.0;1.0;0111;22.0;18.0;1.0;9.0;320.0;320.0;2.0;2.0;52.0;97.0
14.0;1401;6.0;2019.0;26.0;3.0;2019.0;14.0;1401;23.0;19.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
5.0;0509;6.0;2019.0;21.0;1.0;2019.0;14.0;1401;31.0;21.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
8.0;0805;6.0;2019.0;30.0;4.0;2019.0;8.0;0805;32.0;23.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
8.0;0805;7.0;2019.0;26.0;3.0;2019.0;8.0;0805;20.0;19.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
8.0;0805;7.0;2019.0;15.0;5.0;2019.0;8.0;0805;28.0;23.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
11.0;1101;8.0;2019.0;12.0;2.0;2019.0;13.0;1308;28.0;26.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
7.0;0701;8.0;2019.0;24.0;6.0;2019.0;7.0;0701;22.0;22.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
7.0;0701;8.0;2019.0;29.0;4.0;2019.0;14.0;1406;44.0;44.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
20.0;2003;8.0;2019.0;8.0;3.0;2019.0;20.0;2003;62.0;60.0;4.0;4.0;320.0;320.0;2.0;2.0;52.0;97.0
8.0;0805;9.0;2019.0;17.0;7.0;2019.0;8.0;0805;23.0;27.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
2.0;0201;9.0;2019.0;4.0;9.0;2019.0;2.0;0201;31.0;29.0;1.0;4.0;320.0;320.0;2.0;2.0;52.0;97.0
10.0;1001;9.0;2019.0;24.0;7.0;2019.0;8.0;0805;30.0;30.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
7.0;0701;11.0;2019.0;5.0;8.0;2019.0;7.0;0701;25.0;23.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
7.0;0701;11.0;2019.0;13.0;9.0;2019.0;7.0;0710;24.0;19.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
1.0;0101;12.0;2019.0;8.0;11.0;2019.0;1.0;0101;51.0;42.0;4.0;4.0;320.0;320.0;2.0;2.0;52.0;97.0
8.0;0807;1.0;2020.0;7.0;10.0;2019.0;8.0;0807;33.0;30.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
7.0;0701;1.0;2020.0;3.0;10.0;2019.0;7.0;0701;29.0;26.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
8.0;0805;2.0;2020.0;5.0;9.0;2019.0;8.0;0805;30.0;25.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
13.0;1308;3.0;2020.0;18.0;10.0;2019.0;13.0;1308;33.0;29.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
14.0;1401;3.0;2020.0;30.0;9.0;2019.0;14.0;1401;25.0;18.0;4.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
7.0;0719;3.0;2020.0;13.0;11.0;2019.0;7.0;0719;23.0;24.0;1.0;1.0;320.0;320.0;2.0;2.0;52.0;97.0
8.0;0805;3.0;2019.0;24.0;1.0;2019.0;8.0;0805;29.0;21.0;1.0;1.0;320.0;320.0;2.0;3.0;52.0;97.0
1.0;0101;4.0;2019.0;28.0;3.0;2019.0;1.0;0108;29.0;31.0;4.0;4.0;320.0;320.0;2.0;3.0;52.0;97.0
8.0;0805;6.0;2019.0;24.0;4.0;2019.0;8.0;0805;28.0;34.0;1.0;1.0;320.0;320.0;2.0;3.0;52.0;97.0
20.0;2001;8.0;2019.0;14.0;1.0;2019.0;20.0;2001;29.0;24.0;4.0;4.0;320.0;320.0;2.0;3.0;52.0;97.0
1.0;0101;12.0;2019.0;27.0;9.0;2019.0;1.0;0101;49.0;47.0;4.0;4.0;320.0;320.0;2.0;3.0;52.0;97.0
5.0;0501;12.0;2019.0;12.0;6.0;2019.0;5.0;0501;31.0;26.0;9.0;4.0;320.0;320.0;2.0;3.0;52.0;97.0
1.0;0101;7.0;2019.0;2.0;7.0;2019.0;1.0;0101;27.0;23.0;1.0;4.0;320.0;320.0;2.0;4.0;52.0;97.0
20.0;2001;7.0;2019.0;2.0;4.0;2019.0;20.0;2001;27.0;26.0;9.0;4.0;320.0;320.0;2.0;4.0;52.0;97.0
9.0;0901;10.0;2019.0;2.0;10.0;2019.0;9.0;0902;32.0;34.0;1.0;1.0;320.0;320.0;2.0;4.0;52.0;97.0
9.0;0901;10.0;2019.0;15.0;3.0;2019.0;9.0;0901;26.0;31.0;4.0;4.0;320.0;320.0;2.0;4.0;52.0;97.0
1.0;0117;9.0;2019.0;18.0;2.0;2019.0;1.0;0117;37.0;35.0;4.0;4.0;320.0;320.0;2.0;2.0;52.0;97.0
9.0;0920;11.0;2019.0;9.0;9.0;2019.0;9.0;0917;37.0;33.0;4.0;4.0;320.0;320.0;2.0;3.0;52.0;97.0
15.0;1503;6.0;2019.0;6.0;5.0;2019.0;15.0;1504;27.0;29.0;4.0;4.0;320.0;320.0;2.0;2.0;52.0;97.0
14.0;1401;7.0;2019.0;6.0;3.0;2019.0;8.0;0807;31.0;24.0;1.0;1.0;320.0;320.0;2.0;3.0;52.0;97.0
12.0;1202;12.0;2019.0;21.0;6.0;2019.0;12.0;1202;34.0;24.0;4.0;4.0;320.0;320.0;2.0;3.0;52.0;97.0
1.0;0115;5.0;2019.0;14.0;5.0;2019.0;1.0;0115;38.0;32.0;4.0;9.0;320.0;320.0;2.0;4.0;52.0;97.0
9.0;0901;6.0;2019.0;10.0;6.0;2019.0;13.0;1308;24.0;23.0;4.0;1.0;320.0;320.0;2.0;4.0;52.0;97.0
22.0;2208;6.0;2019.0;27.0;3.0;2019.0;20.0;2001;27.0;25.0;4.0;4.0;320.0;320.0;2.0;4.0;52.0;97.0
1.0;0109;7.0;2019.0;20.0;6.0;2019.0;1.0;0109;31.0;28.0;9.0;4.0;320.0;320.0;2.0;4.0;52.0;97.0
7.0;0701;8.0;2019.0;7.0;5.0;2019.0;7.0;0708;27.0;27.0;1.0;1.0;320.0;320.0;2.0;4.0;52.0;97.0
1.0;0101;7.0;2019.0;14.0;5.0;2019.0;1.0;0116;31.0;27.0;4.0;4.0;320.0;320.0;2.0;3.0;52.0;97.0
12.0;1230;11.0;2019.0;29.0;3.0;2019.0;9.0;0920;32.0;29.0;4.0;4.0;320.0;320.0;2.0;5.0;52.0;97.0
1.0;0101;3.0;2020.0;6.0;12.0;2019.0;1.0;0108;30.0;39.0;4.0;9.0;320.0;320.0;2.0;9.0;52.0;97.0
18.0;1804;10.0;2019.0;27.0;9.0;2019.0;18.0;1804;29.0;32.0;4.0;4.0;320.0;320.0;2.0;4.0;52.0;97.0
11.0;1101;6.0;2019.0;26.0;2.0;2019.0;11.0;1101;35.0;36.0;4.0;9.0;320.0;222.0;3.0;1.0;52.0;97.0
8.0;0801;10.0;2019.0;8.0;10.0;2019.0;8.0;0801;32.0;31.0;1.0;1.0;320.0;320.0;3.0;1.0;52.0;97.0
7.0;0701;5.0;2019.0;20.0;2.0;2019.0;7.0;0701;26.0;25.0;1.0;1.0;320.0;320.0;3.0;2.0;52.0;97.0
1.0;0101;5.0;2019.0;7.0;3.0;2019.0;12.0;1204;33.0;31.0;4.0;1.0;320.0;320.0;3.0;2.0;52.0;97.0
1.0;0101;6.0;2019.0;15.0;4.0;2019.0;1.0;0108;64.0;53.0;4.0;4.0;320.0;320.0;3.0;2.0;52.0;97.0
12.0;1217;6.0;2019.0;30.0;5.0;2019.0;12.0;1217;50.0;24.0;4.0;4.0;320.0;320.0;3.0;2.0;52.0;97.0
5.0;0511;8.0;2019.0;7.0;5.0;2019.0;5.0;0511;52.0;32.0;1.0;4.0;320.0;320.0;3.0;2.0;52.0;97.0
11.0;1101;8.0;2019.0;20.0;6.0;2019.0;11.0;1101;31.0;35.0;1.0;4.0;320.0;320.0;3.0;2.0;52.0;97.0
21.0;2101;9.0;2019.0;26.0;6.0;2019.0;21.0;2101;26.0;25.0;4.0;4.0;320.0;320.0;3.0;2.0;52.0;97.0
14.0;1415;11.0;2019.0;22.0;8.0;2019.0;14.0;1415;28.0;23.0;1.0;1.0;320.0;320.0;3.0;2.0;52.0;97.0
9.0;0901;12.0;2019.0;5.0;12.0;2019.0;9.0;0913;22.0;19.0;1.0;1.0;320.0;320.0;3.0;2.0;52.0;97.0
9.0;0920;1.0;2020.0;15.0;7.0;2019.0;9.0;0922;31.0;28.0;4.0;4.0;320.0;320.0;3.0;2.0;52.0;97.0
