DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;AÑOOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PUEHOM;PUEMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
1.0;0101;2.0;2016.0;17.0;12.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;5.0;2016.0;30.0;11.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;5.0;2016.0;27.0;11.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;2.0;2016.0;23.0;11.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;4.0;2016.0;11.0;11.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;2.0;2016.0;9.0;11.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;4.0;11.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;3.0;2016.0;3.0;11.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;27.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;1.0;2016.0;23.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;23.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;3.0;2016.0;21.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;21.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;2.0;2016.0;19.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;1.0;2016.0;16.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;3.0;2016.0;14.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;3.0;2016.0;13.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;2.0;2016.0;13.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;2.0;2016.0;12.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;2.0;2016.0;12.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;12.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;2.0;2016.0;9.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;7.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;3.0;2016.0;6.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;3.0;2016.0;6.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;2.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;6.0;2016.0;1.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;2.0;2016.0;1.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;1.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;1.0;10.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;3.0;2016.0;28.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;1.0;2016.0;28.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;28.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;28.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;24.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;4.0;2016.0;23.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;23.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;22.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;18.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;16.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;10.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;2.0;2016.0;8.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;3.0;2016.0;4.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;4.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;3.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;1.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;17.0;9.0;2015.0;1.0;0101;36.0;28.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;2.0;2016.0;22.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;2.0;9.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;31.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;1.0;2016.0;28.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;28.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;28.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;26.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;26.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;25.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;21.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;21.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;19.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;5.0;2016.0;18.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;17.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;17.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;17.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;13.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;13.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;3.0;2016.0;12.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;12.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;12.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;12.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;11.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;11.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;10.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;10.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;10.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;6.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;4.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;13.0;8.0;2015.0;1.0;0101;40.0;30.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;10.0;8.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;31.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;31.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;30.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;30.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;30.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;27.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;6.0;2016.0;24.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;22.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;20.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;20.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;20.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;17.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;17.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;17.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;17.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;13.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;13.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;4.0;2016.0;10.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;10.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;10.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;10.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;3.0;2016.0;9.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;6.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;6.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;2.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;2.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;20.0;7.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;25.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;30.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;26.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;26.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;26.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;12.0;2015.0;25.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;25.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;24.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;24.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;23.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;23.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;5.0;2016.0;22.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;22.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;19.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;19.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;18.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;16.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;16.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;15.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;12.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;11.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;11.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;10.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;8.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;5.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;5.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;4.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;4.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;2.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;1.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;2.0;6.0;2015.0;1.0;0101;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;4.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;124.0;9.0;9.0;98.0;98.0
1.0;0101;2.0;2016.0;24.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;22.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;15.0;6.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;11.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;29.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;3.0;2016.0;28.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;28.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;26.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;6.0;2015.0;26.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;25.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;22.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;19.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;18.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;15.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;15.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;14.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;13.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;13.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;12.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;12.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;12.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;6.0;2015.0;12.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;11.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;11.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;11.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;8.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;5.0;2015.0;8.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;5.0;2015.0;8.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;7.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;7.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;7.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;11.0;2015.0;5.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;18.0;5.0;2015.0;1.0;0101;32.0;29.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;26.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;10.0;2015.0;14.0;5.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;6.0;2015.0;14.0;4.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;9.0;2015.0;27.0;4.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;9.0;4.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;6.0;2015.0;6.0;4.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;6.0;2015.0;23.0;4.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;720.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;30.0;4.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;30.0;4.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;7.0;2015.0;28.0;4.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;27.0;4.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
1.0;0101;8.0;2015.0;27.0;4.0;2015.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;98.0
