DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;AÑOOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PPERHOM;PPERMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
6.0;0601;9.0;2016.0;28.0;6.0;2016.0;6.0;0606;30.0;29.0;4.0;4.0;320.0;320.0;9.0;9.0;98.0;33.0
9.0;0903;8.0;2016.0;17.0;5.0;2016.0;9.0;0903;35.0;32.0;4.0;4.0;320.0;320.0;9.0;3.0;98.0;33.0
19.0;1902;8.0;2016.0;22.0;4.0;2016.0;19.0;1904;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;33.0
6.0;0601;6.0;2017.0;29.0;12.0;2016.0;6.0;0601;32.0;26.0;4.0;4.0;320.0;320.0;3.0;3.0;98.0;33.0
20.0;2001;6.0;2016.0;31.0;3.0;2016.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;33.0
5.0;0514;5.0;2016.0;11.0;3.0;2016.0;5.0;0506;21.0;18.0;4.0;4.0;320.0;320.0;4.0;3.0;98.0;33.0
20.0;2008;5.0;2016.0;4.0;3.0;2016.0;20.0;2008;26.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;98.0;33.0
20.0;2007;5.0;2016.0;7.0;3.0;2016.0;20.0;2007;33.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;98.0;33.0
17.0;1701;4.0;2016.0;11.0;1.0;2016.0;17.0;1703;35.0;31.0;4.0;4.0;320.0;320.0;9.0;9.0;98.0;33.0
11.0;1101;2.0;2016.0;22.0;1.0;2016.0;11.0;1104;26.0;26.0;4.0;4.0;320.0;320.0;4.0;3.0;98.0;33.0
22.0;2208;2.0;2017.0;2.0;11.0;2016.0;22.0;2208;41.0;35.0;4.0;4.0;320.0;320.0;3.0;3.0;98.0;33.0
1.0;0101;6.0;2016.0;2.0;3.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;222.0;9.0;9.0;98.0;33.0
19.0;1905;11.0;2016.0;16.0;9.0;2016.0;19.0;1901;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;98.0;34.0
19.0;1902;9.0;2016.0;8.0;7.0;2016.0;19.0;1907;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;34.0
10.0;1001;7.0;2016.0;3.0;6.0;2016.0;1.0;0113;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;34.0
5.0;0506;6.0;2016.0;31.0;5.0;2016.0;5.0;0506;25.0;28.0;4.0;4.0;320.0;320.0;3.0;3.0;98.0;34.0
15.0;1501;2.0;2016.0;12.0;1.0;2016.0;15.0;1501;26.0;26.0;9.0;4.0;320.0;320.0;2.0;3.0;98.0;34.0
9.0;0904;2.0;2017.0;8.0;11.0;2016.0;9.0;0904;27.0;27.0;4.0;1.0;320.0;320.0;2.0;3.0;98.0;34.0
22.0;2212;2.0;2017.0;28.0;11.0;2016.0;22.0;2212;32.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;98.0;34.0
1.0;0114;1.0;2017.0;18.0;11.0;2016.0;1.0;0114;29.0;26.0;9.0;4.0;320.0;320.0;9.0;9.0;98.0;34.0
9.0;0902;8.0;2016.0;4.0;5.0;2016.0;9.0;0902;31.0;31.0;4.0;4.0;320.0;320.0;3.0;3.0;98.0;34.0
2.0;0201;10.0;2016.0;15.0;8.0;2016.0;2.0;0204;27.0;27.0;4.0;4.0;320.0;320.0;4.0;3.0;98.0;35.0
9.0;0901;10.0;2016.0;16.0;5.0;2016.0;9.0;0901;32.0;32.0;4.0;5.0;320.0;320.0;3.0;3.0;98.0;35.0
1.0;0101;7.0;2016.0;7.0;6.0;2016.0;18.0;1801;31.0;23.0;9.0;2.0;320.0;320.0;9.0;3.0;98.0;35.0
12.0;1201;6.0;2016.0;9.0;3.0;2016.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;35.0
1.0;0101;6.0;2016.0;4.0;5.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;98.0;35.0
22.0;2201;4.0;2016.0;18.0;3.0;2016.0;22.0;2201;33.0;24.0;4.0;4.0;320.0;320.0;2.0;3.0;98.0;35.0
1.0;0101;3.0;2016.0;8.0;2.0;2016.0;1.0;0101;30.0;27.0;4.0;9.0;320.0;756.0;4.0;9.0;98.0;35.0
1.0;0101;10.0;2016.0;14.0;9.0;2016.0;1.0;0101;999.0;48.0;9.0;4.0;320.0;320.0;9.0;3.0;99.0;32.0
18.0;1801;11.0;2016.0;28.0;10.0;2016.0;18.0;1804;999.0;37.0;9.0;4.0;320.0;320.0;9.0;3.0;99.0;32.0
1.0;0101;10.0;2016.0;21.0;3.0;2016.0;15.0;1507;999.0;45.0;9.0;4.0;320.0;320.0;9.0;9.0;99.0;32.0
1.0;0101;7.0;2016.0;25.0;5.0;2016.0;1.0;0106;37.0;37.0;9.0;4.0;320.0;320.0;9.0;3.0;99.0;32.0
10.0;1001;4.0;2016.0;22.0;2.0;2016.0;5.0;0509;999.0;46.0;9.0;4.0;320.0;320.0;9.0;3.0;99.0;33.0
1.0;0101;12.0;2016.0;7.0;10.0;2016.0;1.0;0101;24.0;23.0;4.0;4.0;320.0;320.0;3.0;3.0;99.0;34.0
15.0;1501;7.0;2016.0;20.0;4.0;2016.0;15.0;1507;999.0;39.0;9.0;4.0;320.0;320.0;0.0;3.0;99.0;34.0
1.0;0101;2.0;2016.0;5.0;1.0;2016.0;1.0;0117;999.0;25.0;9.0;4.0;320.0;320.0;9.0;3.0;99.0;35.0
3.0;0301;5.0;2016.0;16.0;3.0;2016.0;1.0;0108;44.0;43.0;4.0;4.0;320.0;320.0;3.0;3.0;12.0;44.0
1.0;0114;2.0;2017.0;26.0;5.0;2016.0;6.0;0601;55.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;21.0;41.0
1.0;0101;12.0;2016.0;2.0;2.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21.0;41.0
1.0;0101;6.0;2016.0;9.0;5.0;2016.0;1.0;0101;42.0;41.0;4.0;4.0;320.0;320.0;4.0;3.0;21.0;41.0
1.0;0101;5.0;2016.0;29.0;3.0;2016.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;4.0;9.0;21.0;41.0
1.0;0101;9.0;2016.0;11.0;8.0;2016.0;1.0;0101;999.0;37.0;9.0;4.0;320.0;320.0;9.0;3.0;21.0;41.0
1.0;0101;5.0;2017.0;26.0;10.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21.0;41.0
1.0;0101;2.0;2017.0;24.0;10.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21.0;41.0
1.0;0101;3.0;2017.0;28.0;10.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21.0;41.0
1.0;0101;6.0;2016.0;20.0;4.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;22.0;41.0
1.0;0101;2.0;2017.0;26.0;10.0;2016.0;1.0;0108;48.0;53.0;4.0;9.0;320.0;320.0;4.0;3.0;22.0;41.0
1.0;0101;7.0;2016.0;21.0;4.0;2016.0;1.0;0101;31.0;27.0;4.0;4.0;320.0;320.0;9.0;3.0;22.0;41.0
16.0;1601;12.0;2016.0;25.0;7.0;2016.0;16.0;1604;39.0;35.0;4.0;4.0;320.0;320.0;3.0;3.0;23.0;41.0
13.0;1301;12.0;2016.0;6.0;10.0;2016.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23.0;41.0
16.0;1601;10.0;2016.0;11.0;5.0;2016.0;16.0;1609;28.0;28.0;1.0;1.0;320.0;320.0;3.0;3.0;23.0;41.0
9.0;0920;8.0;2016.0;23.0;5.0;2016.0;12.0;1219;30.0;30.0;4.0;4.0;320.0;320.0;4.0;3.0;23.0;41.0
14.0;1401;8.0;2016.0;27.0;6.0;2016.0;14.0;1401;33.0;31.0;4.0;4.0;320.0;320.0;3.0;3.0;23.0;41.0
1.0;0101;7.0;2016.0;8.0;6.0;2016.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23.0;41.0
11.0;1106;6.0;2016.0;3.0;2.0;2016.0;11.0;1106;37.0;30.0;1.0;4.0;320.0;320.0;3.0;3.0;23.0;41.0
13.0;1315;2.0;2017.0;27.0;12.0;2016.0;13.0;1315;25.0;24.0;1.0;1.0;320.0;320.0;3.0;3.0;23.0;41.0
9.0;0901;4.0;2017.0;25.0;7.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23.0;41.0
11.0;1101;7.0;2016.0;25.0;1.0;2016.0;11.0;1101;27.0;37.0;4.0;4.0;320.0;320.0;4.0;4.0;23.0;41.0
1.0;0101;2.0;2017.0;25.0;11.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;24.0;41.0
1.0;0101;10.0;2016.0;6.0;9.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;24.0;41.0
1.0;0101;3.0;2017.0;11.0;7.0;2016.0;3.0;0301;34.0;34.0;4.0;4.0;320.0;320.0;4.0;3.0;25.0;41.0
1.0;0101;2.0;2016.0;8.0;2.0;2016.0;1.0;0101;40.0;36.0;4.0;4.0;320.0;320.0;4.0;3.0;25.0;41.0
1.0;0101;5.0;2017.0;7.0;11.0;2016.0;3.0;0301;37.0;29.0;4.0;4.0;320.0;320.0;3.0;3.0;25.0;41.0
6.0;0601;8.0;2016.0;21.0;4.0;2016.0;6.0;0601;27.0;25.0;4.0;4.0;320.0;320.0;9.0;3.0;26.0;41.0
1.0;0101;5.0;2016.0;15.0;3.0;2016.0;1.0;0101;38.0;29.0;4.0;4.0;320.0;320.0;4.0;3.0;26.0;41.0
1.0;0101;1.0;2017.0;12.0;10.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;41.0
1.0;0101;7.0;2016.0;21.0;6.0;2016.0;1.0;0108;40.0;34.0;4.0;4.0;320.0;320.0;4.0;3.0;26.0;41.0
1.0;0101;2.0;2017.0;5.0;12.0;2016.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23.0;41.0
1.0;0101;5.0;2017.0;19.0;9.0;2016.0;1.0;0101;30.0;29.0;4.0;4.0;320.0;320.0;5.0;4.0;21.0;42.0
20.0;2001;1.0;2017.0;26.0;10.0;2016.0;20.0;2001;32.0;37.0;4.0;4.0;320.0;320.0;4.0;4.0;21.0;43.0
1.0;0117;11.0;2016.0;7.0;10.0;2016.0;1.0;0101;65.0;999.0;9.0;9.0;320.0;320.0;4.0;9.0;21.0;43.0
4.0;0401;10.0;2016.0;29.0;9.0;2016.0;4.0;0406;35.0;28.0;1.0;1.0;320.0;320.0;2.0;3.0;21.0;43.0
1.0;0101;1.0;2017.0;26.0;8.0;2016.0;1.0;0101;33.0;27.0;4.0;9.0;320.0;320.0;4.0;9.0;21.0;43.0
14.0;1401;7.0;2016.0;13.0;5.0;2016.0;14.0;1412;43.0;35.0;1.0;4.0;320.0;320.0;3.0;3.0;23.0;43.0
9.0;0901;6.0;2016.0;29.0;1.0;2016.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23.0;43.0
5.0;0502;3.0;2017.0;21.0;12.0;2016.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23.0;43.0
2.0;0203;2.0;2017.0;5.0;12.0;2016.0;2.0;0203;42.0;41.0;4.0;4.0;320.0;320.0;3.0;3.0;23.0;43.0
18.0;1805;1.0;2017.0;2.0;12.0;2016.0;18.0;1805;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23.0;43.0
5.0;0501;2.0;2016.0;8.0;2.0;2016.0;5.0;0501;28.0;28.0;4.0;4.0;320.0;320.0;4.0;3.0;24.0;43.0
1.0;0101;11.0;2016.0;26.0;9.0;2016.0;1.0;0101;59.0;35.0;4.0;4.0;320.0;320.0;4.0;3.0;24.0;43.0
17.0;1706;11.0;2016.0;24.0;8.0;2016.0;17.0;1711;34.0;25.0;4.0;4.0;320.0;320.0;4.0;3.0;26.0;43.0
1.0;0101;7.0;2016.0;2.0;6.0;2016.0;1.0;0101;45.0;46.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
1.0;0101;12.0;2016.0;8.0;9.0;2016.0;1.0;0101;30.0;32.0;4.0;4.0;320.0;320.0;3.0;3.0;31.0;41.0
22.0;2202;12.0;2016.0;10.0;10.0;2016.0;22.0;2201;28.0;29.0;4.0;4.0;320.0;320.0;3.0;3.0;31.0;41.0
1.0;0101;12.0;2016.0;29.0;6.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
1.0;0101;9.0;2016.0;15.0;1.0;2016.0;1.0;0101;42.0;24.0;4.0;9.0;320.0;320.0;3.0;3.0;31.0;41.0
9.0;0917;6.0;2016.0;14.0;4.0;2016.0;9.0;0917;35.0;34.0;4.0;4.0;320.0;320.0;3.0;3.0;31.0;41.0
6.0;0601;5.0;2016.0;7.0;4.0;2016.0;6.0;0614;31.0;28.0;9.0;9.0;320.0;320.0;3.0;3.0;31.0;41.0
1.0;0101;4.0;2016.0;31.0;3.0;2016.0;1.0;0108;31.0;25.0;4.0;4.0;320.0;320.0;3.0;3.0;31.0;41.0
1.0;0115;4.0;2017.0;30.0;11.0;2016.0;1.0;0101;31.0;26.0;4.0;4.0;320.0;320.0;3.0;3.0;31.0;41.0
1.0;0115;4.0;2016.0;21.0;3.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
21.0;2101;12.0;2016.0;22.0;9.0;2016.0;21.0;2106;37.0;37.0;4.0;4.0;320.0;320.0;3.0;3.0;31.0;41.0
5.0;0502;12.0;2016.0;11.0;11.0;2016.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
4.0;0406;8.0;2016.0;25.0;7.0;2016.0;4.0;0406;36.0;24.0;1.0;4.0;320.0;320.0;3.0;3.0;31.0;41.0
1.0;0115;6.0;2016.0;15.0;2.0;2016.0;6.0;0611;35.0;27.0;9.0;9.0;320.0;320.0;3.0;3.0;31.0;41.0
1.0;0101;4.0;2016.0;1.0;4.0;2016.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
1.0;0101;3.0;2016.0;15.0;2.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
9.0;0920;2.0;2017.0;31.0;8.0;2016.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
1.0;0101;7.0;2016.0;10.0;6.0;2016.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
15.0;1501;11.0;2016.0;9.0;6.0;2016.0;15.0;1501;31.0;30.0;4.0;4.0;320.0;320.0;3.0;3.0;33.0;41.0
1.0;0101;10.0;2016.0;13.0;7.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33.0;41.0
1.0;0101;9.0;2016.0;2.0;6.0;2016.0;1.0;0101;44.0;999.0;4.0;9.0;320.0;320.0;3.0;9.0;33.0;41.0
19.0;1901;8.0;2016.0;9.0;5.0;2016.0;19.0;1901;27.0;32.0;4.0;4.0;320.0;320.0;3.0;4.0;33.0;41.0
11.0;1101;8.0;2016.0;26.0;4.0;2016.0;11.0;1105;28.0;35.0;4.0;4.0;320.0;320.0;3.0;4.0;33.0;41.0
22.0;2216;5.0;2016.0;30.0;3.0;2016.0;22.0;2216;36.0;30.0;4.0;4.0;320.0;320.0;3.0;3.0;33.0;41.0
1.0;0101;3.0;2016.0;13.0;1.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33.0;41.0
5.0;0501;1.0;2017.0;2.0;9.0;2016.0;5.0;0501;42.0;39.0;4.0;4.0;320.0;320.0;4.0;3.0;33.0;41.0
1.0;0101;11.0;2016.0;28.0;9.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;41.0
1.0;0101;11.0;2016.0;1.0;9.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;41.0
1.0;0101;10.0;2016.0;19.0;8.0;2016.0;1.0;0101;37.0;35.0;4.0;4.0;320.0;320.0;3.0;3.0;34.0;41.0
1.0;0101;9.0;2016.0;29.0;8.0;2016.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;41.0
19.0;1902;8.0;2016.0;16.0;6.0;2016.0;19.0;1902;28.0;23.0;4.0;4.0;320.0;320.0;3.0;9.0;34.0;41.0
11.0;1101;4.0;2016.0;15.0;2.0;2016.0;11.0;1101;26.0;21.0;4.0;4.0;320.0;320.0;9.0;4.0;34.0;41.0
9.0;0920;3.0;2016.0;4.0;1.0;2016.0;9.0;0920;999.0;999.0;4.0;4.0;320.0;320.0;3.0;3.0;34.0;41.0
1.0;0101;3.0;2017.0;11.0;11.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;41.0
11.0;1101;2.0;2017.0;14.0;11.0;2016.0;11.0;1102;37.0;35.0;4.0;4.0;320.0;320.0;4.0;4.0;34.0;41.0
1.0;0101;1.0;2017.0;2.0;11.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;41.0
1.0;0101;11.0;2016.0;14.0;9.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
1.0;0101;9.0;2016.0;5.0;7.0;2016.0;1.0;0101;28.0;27.0;4.0;4.0;320.0;320.0;3.0;4.0;35.0;41.0
6.0;0608;9.0;2016.0;3.0;8.0;2016.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
19.0;1902;8.0;2016.0;11.0;5.0;2016.0;19.0;1901;22.0;24.0;1.0;4.0;320.0;320.0;3.0;3.0;35.0;41.0
1.0;0101;8.0;2016.0;4.0;7.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
3.0;0301;7.0;2016.0;6.0;6.0;2016.0;3.0;0303;29.0;21.0;4.0;4.0;320.0;320.0;3.0;3.0;35.0;41.0
1.0;0101;7.0;2016.0;28.0;4.0;2016.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
1.0;0101;6.0;2016.0;26.0;5.0;2016.0;1.0;0110;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
1.0;0101;6.0;2016.0;7.0;4.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
1.0;0116;4.0;2016.0;7.0;3.0;2016.0;1.0;0101;27.0;25.0;4.0;4.0;320.0;320.0;3.0;3.0;35.0;41.0
1.0;0101;4.0;2017.0;28.0;9.0;2016.0;1.0;0101;34.0;31.0;4.0;9.0;320.0;320.0;3.0;3.0;35.0;41.0
3.0;0316;4.0;2016.0;11.0;2.0;2016.0;1.0;0108;28.0;31.0;4.0;4.0;320.0;320.0;3.0;3.0;35.0;41.0
4.0;0413;3.0;2017.0;27.0;7.0;2016.0;4.0;0407;27.0;24.0;4.0;4.0;320.0;320.0;3.0;3.0;35.0;41.0
1.0;0101;3.0;2016.0;26.0;1.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
1.0;0101;2.0;2017.0;7.0;4.0;2016.0;1.0;0101;22.0;23.0;4.0;4.0;320.0;320.0;9.0;3.0;35.0;41.0
1.0;0101;2.0;2017.0;11.0;7.0;2016.0;1.0;0114;28.0;33.0;4.0;4.0;320.0;320.0;3.0;3.0;35.0;41.0
1.0;0101;2.0;2017.0;23.0;9.0;2016.0;1.0;0101;28.0;30.0;4.0;4.0;320.0;320.0;3.0;4.0;35.0;41.0
1.0;0101;1.0;2017.0;7.0;11.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
19.0;1901;12.0;2016.0;25.0;10.0;2016.0;19.0;1901;999.0;39.0;9.0;4.0;320.0;320.0;9.0;3.0;35.0;41.0
12.0;1217;4.0;2016.0;18.0;3.0;2016.0;12.0;1217;25.0;23.0;4.0;4.0;320.0;320.0;4.0;3.0;31.0;42.0
10.0;1001;1.0;2017.0;10.0;10.0;2016.0;11.0;1101;29.0;26.0;4.0;4.0;320.0;320.0;3.0;3.0;33.0;42.0
1.0;0101;1.0;2017.0;21.0;10.0;2016.0;1.0;0101;33.0;33.0;4.0;4.0;320.0;320.0;4.0;3.0;33.0;42.0
11.0;1101;7.0;2016.0;29.0;4.0;2016.0;11.0;1102;32.0;34.0;4.0;9.0;320.0;320.0;3.0;4.0;31.0;43.0
18.0;1804;5.0;2017.0;8.0;6.0;2016.0;22.0;2204;30.0;24.0;4.0;4.0;320.0;320.0;3.0;9.0;31.0;43.0
22.0;2202;2.0;2017.0;12.0;12.0;2016.0;22.0;2202;28.0;27.0;4.0;4.0;320.0;320.0;3.0;3.0;31.0;43.0
1.0;0101;12.0;2016.0;8.0;1.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33.0;43.0
15.0;1501;10.0;2016.0;2.0;9.0;2016.0;15.0;1501;29.0;28.0;4.0;4.0;320.0;320.0;4.0;3.0;33.0;43.0
16.0;1601;8.0;2016.0;17.0;6.0;2016.0;16.0;1604;34.0;26.0;1.0;1.0;320.0;320.0;9.0;3.0;33.0;43.0
22.0;2201;8.0;2016.0;2.0;6.0;2016.0;22.0;2201;46.0;30.0;4.0;4.0;320.0;320.0;3.0;3.0;33.0;43.0
5.0;0501;7.0;2016.0;12.0;4.0;2016.0;3.0;0301;29.0;28.0;4.0;4.0;320.0;320.0;4.0;4.0;33.0;43.0
1.0;0101;3.0;2017.0;10.0;2.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33.0;43.0
1.0;0101;12.0;2016.0;27.0;9.0;2016.0;1.0;0101;46.0;45.0;4.0;4.0;320.0;320.0;3.0;3.0;34.0;43.0
1.0;0101;11.0;2016.0;27.0;7.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;43.0
1.0;0101;2.0;2017.0;6.0;5.0;2016.0;1.0;0101;29.0;25.0;4.0;4.0;320.0;320.0;3.0;3.0;34.0;43.0
1.0;0101;1.0;2017.0;2.0;3.0;2016.0;11.0;1101;41.0;33.0;9.0;4.0;320.0;320.0;9.0;3.0;34.0;43.0
1.0;0101;1.0;2017.0;28.0;10.0;2016.0;1.0;0101;29.0;29.0;4.0;4.0;320.0;320.0;3.0;3.0;34.0;43.0
9.0;0901;3.0;2016.0;15.0;2.0;2016.0;7.0;0710;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;43.0
2.0;0201;12.0;2016.0;22.0;11.0;2016.0;1.0;0101;34.0;35.0;9.0;4.0;320.0;320.0;9.0;3.0;35.0;43.0
9.0;0901;9.0;2016.0;30.0;3.0;2016.0;9.0;0901;31.0;42.0;9.0;9.0;320.0;320.0;3.0;3.0;35.0;43.0
1.0;0101;7.0;2016.0;4.0;2.0;2016.0;1.0;0101;42.0;58.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;43.0
6.0;0602;4.0;2016.0;28.0;1.0;2016.0;6.0;0602;27.0;27.0;4.0;4.0;320.0;320.0;3.0;3.0;35.0;43.0
1.0;0101;3.0;2017.0;19.0;10.0;2016.0;1.0;0101;26.0;28.0;9.0;9.0;320.0;320.0;3.0;3.0;35.0;43.0
1.0;0101;7.0;2016.0;6.0;6.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;43.0
3.0;0312;9.0;2016.0;10.0;8.0;2016.0;3.0;0312;39.0;31.0;4.0;4.0;320.0;320.0;3.0;4.0;34.0;44.0
1.0;0101;3.0;2016.0;8.0;2.0;2016.0;1.0;0101;28.0;28.0;4.0;4.0;320.0;320.0;3.0;3.0;41.0;41.0
1.0;0101;1.0;2017.0;18.0;2.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;41.0;41.0
1.0;0101;12.0;2016.0;21.0;11.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
1.0;0101;12.0;2016.0;25.0;5.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
8.0;0801;11.0;2016.0;5.0;9.0;2016.0;8.0;0802;29.0;28.0;1.0;1.0;320.0;320.0;3.0;3.0;43.0;41.0
1.0;0101;11.0;2016.0;29.0;4.0;2016.0;3.0;0301;40.0;32.0;4.0;4.0;320.0;320.0;3.0;3.0;43.0;41.0
1.0;0101;11.0;2016.0;11.0;7.0;2016.0;5.0;0504;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
11.0;1106;10.0;2016.0;14.0;7.0;2016.0;11.0;1106;30.0;28.0;4.0;4.0;320.0;320.0;3.0;3.0;43.0;41.0
12.0;1201;10.0;2016.0;26.0;5.0;2016.0;12.0;1201;26.0;26.0;4.0;4.0;320.0;320.0;3.0;3.0;43.0;41.0
1.0;0101;10.0;2016.0;8.0;8.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
1.0;0101;10.0;2016.0;7.0;7.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
1.0;0101;9.0;2016.0;16.0;2.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
1.0;0101;8.0;2016.0;5.0;7.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
1.0;0101;7.0;2016.0;14.0;4.0;2016.0;1.0;0101;30.0;26.0;4.0;4.0;320.0;320.0;3.0;3.0;43.0;41.0
2.0;0201;7.0;2016.0;8.0;6.0;2016.0;13.0;1301;32.0;31.0;4.0;4.0;320.0;320.0;3.0;3.0;43.0;41.0
1.0;0101;7.0;2016.0;4.0;4.0;2016.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
21.0;2101;6.0;2017.0;6.0;7.0;2016.0;21.0;2104;31.0;26.0;4.0;4.0;320.0;320.0;3.0;3.0;43.0;41.0
7.0;0705;6.0;2016.0;18.0;3.0;2016.0;7.0;0705;30.0;24.0;1.0;1.0;320.0;320.0;3.0;3.0;43.0;41.0
9.0;0901;6.0;2017.0;27.0;7.0;2016.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
2.0;0204;6.0;2016.0;22.0;2.0;2016.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
1.0;0101;5.0;2016.0;6.0;4.0;2016.0;1.0;0101;43.0;36.0;4.0;4.0;320.0;320.0;4.0;3.0;43.0;41.0
